,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period
3477,RightS121792,26.3756,0.2207,1.214e-15,9.132e-16,3.768e-16,0.001,2.96,1,26.88553682342502
3478,RightS121794,26.427,0.1913,1.553e-15,1.215e-15,5.559e-16,0.0,2.81,1,25.271059216013345
3479,RightS121795,26.6369,-1.3012,3.808e-15,2.927e-15,1.277e-15,0.0,-0.87,1,24.455205811138015
3480,RightS121811,26.5816,-0.1637,1.467e-15,1.129e-15,4.737e-16,0.001,1.79,1,27.90911882100092
3481,RightS121849,26.1788,0.4007,1.166e-15,9.028e-16,3.841e-16,0.001,3.12,1,27.772685609532537
3482,RightS121878,-17.0731,22.6813,3.251e-12,2.509e-12,1.061e-12,0.001,-3.48,1,46.63930220625962
3483,RightS122172,-16.6849,22.488,5.909e-12,4.995e-12,2.503e-12,-0.0,-3.73,1,44.71224790949336
3484,RightS122184,-17.0387,22.6909,9.278e-18,1.032e-17,9.283e-18,0.001,-2.19,1,33.45601766654398
3485,RightS122289,-17.1275,22.8835,1.207e-15,9.217e-16,3.9e-16,0.0,-0.45,1,25.670714487432928
3486,RightS122295,-17.1364,23.0562,4.401e-12,4.009e-12,2.506e-12,-0.0,-0.52,1,46.63930220625962
3487,RightS122410,-17.2974,22.9009,1.452e-15,1.134e-15,4.852e-16,0.0,-0.13,1,25.699745547073793
3488,RightS122471,-17.2231,22.7635,8.123e-16,6.4e-16,2.879e-16,-0.0,-1.42,1,25.555243182457126
3489,RightS122477,-17.0867,22.7517,6.349e-12,5.871e-12,3.578e-12,0.001,-1.87,1,43.26511185149929
3490,RightS122482,-17.0782,22.7242,1.371e-15,1.065e-15,4.764e-16,0.0,-2.0,1,26.053310404127256
3491,RightS122542,-17.0199,22.707,9.835e-16,7.557e-16,3.138e-16,0.0,-2.21,1,27.33834586466165
3492,RightS122575,-16.9662,22.7431,5.512e-12,4.47e-12,2.037e-12,0.001,-2.27,1,45.2463912394226
3493,RightS122600,-17.0774,22.7049,1.493e-15,1.148e-15,5.055e-16,0.001,-5.02,1,25.993708893337146
3494,RightS122603,-17.005,22.7036,6.624e-12,5.644e-12,2.918e-12,0.001,-2.22,1,43.26511185149929
3495,RightS122610,-17.0795,22.6851,8.219e-16,6.339e-16,2.731e-16,0.0,-2.05,1,28.611898016997163
3496,RightS122618,-17.1645,22.7852,1.992e-15,1.532e-15,6.55e-16,0.0,-1.76,1,24.481551306221384
3497,RightS122624,-17.2528,22.846,7.559e-12,6.176e-12,2.977e-12,-0.0,-1.5,1,42.696101456082665
3498,RightS122628,-16.8636,22.5583,6.72e-16,5.225e-16,2.192e-16,0.0,-2.61,1,27.70496799756172
3499,RightS122652,-16.3896,22.2982,2.813e-15,2.095e-15,8.631e-16,0.0,-3.64,1,24.376508447304904
3500,RightS122654,-17.7833,23.1348,1.733e-15,1.315e-15,5.675e-16,0.001,-0.3,1,25.44080604534005
3501,RightS122655,-17.7786,23.1178,9.539e-16,7.221e-16,3.064e-16,-0.0,-0.32,1,27.20742292726728
3502,RightS122659,-17.7873,23.122,7.114e-16,5.51e-16,2.438e-16,-0.0,-0.24,1,27.977839335180054
3503,RightS122663,-17.9646,23.2154,1.966e-15,1.523e-15,6.581e-16,0.0,-0.06,1,24.169103961712306
3504,RightS122670,-17.997,23.2288,2.307e-15,1.764e-15,7.537e-16,0.001,0.04,1,25.242988058872534
3505,RightS122679,-18.1321,23.3018,1.184e-15,9.299e-16,4.13e-16,-0.001,0.13,1,25.04822265086801
3506,RightS122688,-16.1291,22.1752,9.679e-16,7.409e-16,3.154e-16,0.0,-4.13,1,28.012326656394453
3507,RightS122689,-18.11,23.2595,6.65e-16,5.02e-16,2.142e-16,0.001,0.09,1,26.949303290839016
3508,RightS122729,-17.5407,23.0061,4.223e-12,3.236e-12,1.323e-12,0.0,-0.71,1,44.276668290306866
3509,RightS122773,-17.9177,23.1602,1.959e-15,1.476e-15,6.145e-16,-0.0,0.06,1,24.01585204755614
3510,RightS122774,-17.987,23.1942,4.939e-12,3.796e-12,1.601e-12,0.0,0.05,1,43.7650457390467
3511,RightS122782,-17.8983,23.1693,5.795e-12,4.445e-12,1.929e-12,0.0,-0.2,1,44.536991670749636
3512,RightS122843,-3.5764,-0.5542,2.619e-15,1.979e-15,8.125e-16,0.0,8.24,1,25.020644095788604
3513,RightS122951,-3.5289,-1.1202,3.774e-12,3.272e-12,1.81e-12,-0.0,6.77,1,48.428343100692594
3514,RightS122957,-3.4811,-0.7961,1.172e-11,9.458e-12,4.272e-12,0.001,7.02,1,42.53626579316799
3515,RightS122968,-3.7342,-0.9245,1.209e-15,9.286e-16,4.042e-16,0.001,4.21,1,28.04689910521444
3516,RightS123036,-3.4324,-0.9692,9.047e-12,6.889e-12,2.897e-12,0.0,8.58,1,43.347639484978544
3517,RightS123048,-3.5069,-0.9975,8.61e-12,8.102e-12,5.127e-12,-0.0,5.54,1,44.01937046004842
3518,RightS123060,-3.6048,-0.9077,3.787e-15,2.832e-15,1.177e-15,0.0,6.85,1,23.889618922470433
3519,RightS123073,-3.6862,-0.9154,3.47e-15,2.634e-15,1.12e-15,0.0,6.84,1,23.397683397683398
3520,RightS123138,-3.8194,-0.6584,1.075e-11,9.496e-12,5.376e-12,0.0,7.28,1,43.59712230215827
3521,RightS123147,-3.9442,-0.7009,2.136e-15,1.622e-15,6.937e-16,0.0,3.13,1,26.88553682342502
3522,RightS123163,-5.2478,1.9523,5.143e-12,4.821e-12,3.011e-12,0.0,9.98,1,45.42728635682159
3523,RightS123333,-3.9667,-2.9004,3.608e-12,2.718e-12,1.142e-12,0.0,1.49,1,48.22281167108753
3524,RightS123396,-3.2372,2.8496,9.821e-12,7.802e-12,3.475e-12,0.001,2.2,1,44.62444771723122
3525,RightS123642,-3.1362,-1.7383,1.154e-11,9.589e-12,4.792e-12,-0.0,6.84,1,41.75470831419384
3526,RightS123680,-4.883,-0.4298,9.839e-12,7.461e-12,3.125e-12,0.001,6.5,1,44.276668290306866
3527,RightS123684,-4.8016,0.3124,2.151e-19,3.55e-19,7.121e-19,0.0,8.81,1,3.328572997912776
3528,RightS123707,-4.3452,-1.4373,7.876e-12,7.246e-12,4.561e-12,0.0,4.73,1,44.62444771723122
3529,RightS123772,-2.7752,-0.6892,1.113e-11,8.524e-12,3.753e-12,0.001,2.25,1,44.536991670749636
3530,RightS124012,-2.2019,-1.8766,1.111e-11,8.429e-12,3.502e-12,0.001,1.93,1,43.934267762203966
3531,RightS124281,8.25,1.94,1.909e-12,1.774e-12,1.102e-12,0.0,4.5,1,49.48285247686445
3532,RightS124508,8.092,1.9745,7.801e-16,6.023e-16,2.611e-16,-0.0,4.36,1,28.012326656394453
3533,RightS124570,7.9188,2.7459,5.383e-12,4.206e-12,1.798e-12,0.0,5.23,1,41.75470831419384
3534,RightS124656,7.8172,2.4953,6.193e-16,4.813e-16,2.025e-16,0.0,3.77,1,27.806668706026304
3535,RightS124667,7.8712,2.2711,7.916e-16,6.299e-16,2.765e-16,0.001,3.78,1,26.727433107909437
3536,RightS124672,7.9249,2.7348,1.543e-15,1.179e-15,5.072e-16,-0.0,5.52,1,25.670714487432928
3537,RightS124688,8.0083,2.8026,1.672e-15,1.286e-15,5.534e-16,0.001,5.76,1,25.04822265086801
3538,RightS124749,7.8703,2.3474,1.644e-15,1.265e-15,5.522e-16,-0.0,3.83,1,24.507953626314368
3539,RightS124752,8.0322,2.8694,7.147e-16,5.636e-16,2.564e-16,0.0,5.84,1,25.96401028277635
3540,RightS124776,7.9179,2.216,4.807e-12,3.689e-12,1.566e-12,0.001,4.02,1,42.93811998110534
3541,RightS124792,7.8126,2.1559,4.739e-12,3.561e-12,1.519e-12,0.001,3.81,1,41.75470831419384
3542,RightS124823,7.9436,2.5672,1.238e-15,9.369e-16,3.991e-16,-0.0,3.74,1,26.143226919758412
3543,RightS124829,8.0278,3.0295,6.278e-16,5.043e-16,2.314e-16,-0.0,5.93,1,27.470534904805074
3544,RightS124831,8.0516,3.0797,1.184e-15,9.202e-16,3.994e-16,0.001,5.78,1,24.614134849715676
3545,RightS124836,7.7854,2.0495,2.13e-12,1.69e-12,7.442e-13,-0.0,3.62,1,47.71653543307086
3546,RightS124848,8.258,3.0875,4.189e-12,3.927e-12,2.47e-12,0.0,6.2,1,45.156482861400896
3547,RightS124852,8.2957,3.1077,1.585e-15,1.212e-15,5.06e-16,-0.0,6.17,1,23.939952594153276
3548,RightS124863,7.4014,2.0171,7.512e-16,5.807e-16,2.527e-16,0.0,3.25,1,26.173337172473364
3549,RightS124870,7.3065,2.1014,7.75e-16,5.923e-16,2.592e-16,0.0,3.22,1,27.772685609532537
3550,RightS124871,8.576,3.003,1.288e-15,9.798e-16,3.989e-16,-0.0,6.22,1,24.09223429631593
3551,RightS124881,7.1847,2.2427,1.228e-15,9.282e-16,3.829e-16,0.0,3.39,1,24.64082407156411
3552,RightS124885,7.1819,2.3497,7.691e-16,6.034e-16,2.716e-16,0.001,3.54,1,26.294474978304887
3553,RightS124887,8.7125,2.7572,1.356e-15,1.049e-15,4.704e-16,0.0,6.0,1,24.272363150867825
3554,RightS124892,7.1952,2.5247,8.292e-16,6.562e-16,2.931e-16,0.0,3.7,1,28.186046511627907
3555,RightS124893,8.7409,2.5851,2.124e-15,1.67e-15,7.522e-16,0.0,5.74,1,23.18286151491966
3556,RightS124896,7.2321,2.6385,1.405e-15,1.123e-15,5e-16,0.0,3.96,1,24.85643970467596
3557,RightS124898,8.6759,2.4383,4.075e-16,3.23e-16,1.471e-16,0.001,5.53,1,26.571178018123355
3558,RightS124899,8.6351,2.4023,8.625e-16,6.845e-16,3.1e-16,0.001,5.44,1,24.272363150867825
3559,RightS124901,7.3097,2.7954,1.125e-15,8.733e-16,3.679e-16,-0.001,4.3,1,27.045522166022014
3560,RightS124905,8.1177,3.0293,6.457e-16,5.026e-16,2.229e-16,0.0,5.92,1,26.88553682342502
3561,RightS124924,8.3701,3.1304,5.181e-12,4.031e-12,1.755e-12,0.0,6.27,1,43.347639484978544
3562,RightS124927,8.3901,3.1489,1.315e-15,1.013e-15,4.189e-16,0.0,6.17,1,23.81451401624312
3563,RightS124944,8.6071,3.0087,6.338e-16,4.98e-16,2.203e-16,0.001,6.48,1,27.43736794446121
3564,RightS125496,-34.1757,11.0266,2.308e-11,2.384e-11,1.868e-11,0.001,4.51,1,44.88888888888889
3565,RightS125510,-34.5247,10.8787,3.405e-15,2.715e-15,1.209e-15,0.001,4.22,1,27.33834586466165
3566,RightS125519,-34.8429,10.2734,3.125e-11,2.393e-11,1.023e-11,0.001,4.63,1,42.456795889771136
3567,RightS125581,-34.2371,11.2339,3.127e-11,2.366e-11,1.017e-11,0.001,4.44,1,44.71224790949336
3568,RightS125610,-33.8884,10.6606,1.123e-14,8.501e-15,3.547e-15,0.002,5.08,1,25.699745547073793
3569,RightS125648,-34.2243,10.4681,9.906e-15,7.647e-15,3.197e-15,0.002,4.97,1,25.49789621318373
3570,RightS125729,-33.7905,10.6902,1.356e-14,1.026e-14,4.318e-15,0.001,5.02,1,26.053310404127256
3571,RightS125743,-33.9456,10.5475,4.99e-15,3.804e-15,1.643e-15,0.001,5.3,1,26.696035242290748
3572,RightS125744,-34.4001,10.494,1.236e-14,9.596e-15,4.081e-15,0.001,4.57,1,23.839496459480724
3573,RightS125756,-33.775,10.2809,6.527e-15,5.165e-15,2.336e-15,0.001,5.75,1,25.584013509710104
3574,RightS125766,-34.4053,11.03,5.861e-15,4.633e-15,2.057e-15,0.002,4.36,1,26.023475522473518
3575,RightS125791,-35.1527,10.3948,3.354e-15,2.637e-15,1.168e-15,0.001,4.64,1,27.73878547451938
3576,RightS125797,-35.2736,10.7687,7.026e-15,5.498e-15,2.354e-15,0.002,4.52,1,26.727433107909437
3577,RightS125802,-35.3403,11.1431,2.29e-14,1.734e-14,7.086e-15,0.001,4.34,1,22.971948445792265
3578,RightS125814,-34.7987,11.6897,3.126e-11,2.66e-11,1.377e-11,0.0,4.35,1,46.07197161682716
3579,RightS125820,-34.0529,11.7372,7.169e-15,5.485e-15,2.311e-15,0.001,4.62,1,26.47829886396737
3580,RightS125825,-33.5064,11.6966,7.002e-15,5.42e-15,2.27e-15,0.001,4.8,1,24.965668772315297
3581,RightS125827,-34.9834,9.5541,4.849e-15,3.851e-15,1.73e-15,0.001,4.9,1,26.822071407494835
3582,RightS125829,-35.2075,9.5373,7.374e-15,5.7e-15,2.444e-15,0.002,4.93,1,25.46931913701317
3583,RightS125835,-32.6262,10.9838,1.144e-14,8.559e-15,3.545e-15,0.001,5.44,1,25.103562551781273
3584,RightS125841,-35.9821,10.6107,8.457e-15,6.465e-15,2.766e-15,0.0,4.49,1,24.721240141419635
3585,RightS125842,-36.1059,10.7664,1.465e-14,1.143e-14,4.989e-15,0.0,4.57,1,23.349601849473412
3586,RightS125854,-32.5584,9.0918,7.94e-15,6.068e-15,2.581e-15,0.001,5.57,1,26.727433107909437
3587,RightS125866,-34.1887,12.5127,1.089e-14,8.563e-15,3.818e-15,0.002,4.8,1,24.85643970467596
3588,RightS125870,-33.5327,12.3825,1.606e-14,1.242e-14,5.286e-15,0.001,4.77,1,22.764838467317805
3589,RightS125884,-36.5423,10.0934,5.428e-15,4.278e-15,1.913e-15,0.0,4.6,1,27.537109966676766
3590,RightS125896,-31.475,9.1262,1.602e-11,1.569e-11,1.097e-11,0.0,5.47,1,48.635634028892454
3591,RightS125911,-34.5618,13.3988,7.557e-15,5.748e-15,2.463e-15,0.001,4.78,1,27.671232876712324
3592,RightS125916,-33.5318,13.1318,9.891e-15,7.446e-15,3.065e-15,0.001,4.9,1,24.22062350119904
3593,RightS125928,-33.8338,10.3837,4.62e-15,3.586e-15,1.547e-15,0.0,5.6,1,28.04689910521444
3594,RightS125945,-33.8705,10.0629,8.123e-15,6.242e-15,2.717e-15,0.001,5.71,1,26.47829886396737
3595,RightS125946,-34.3553,10.979,5.89e-15,4.557e-15,1.966e-15,0.001,4.26,1,26.47829886396737
3596,RightS125952,-34.1318,9.9606,1.022e-14,7.868e-15,3.291e-15,0.001,5.31,1,24.85643970467596
3597,RightS125955,-34.1152,11.0898,5.666e-15,4.331e-15,1.843e-15,0.001,4.49,1,26.727433107909437
3598,RightS125970,-33.5226,10.9077,1.042e-14,8.061e-15,3.43e-15,0.001,5.06,1,25.103562551781273
3599,RightS125980,-35.2102,10.4775,4.907e-15,3.888e-15,1.719e-15,0.0,4.24,1,26.63346029885731
3600,RightS125997,-35.178,11.2893,1.521e-14,1.162e-14,4.791e-15,0.002,4.24,1,24.29831595829992
3601,RightS125998,-33.0174,9.7126,9.134e-15,6.854e-15,2.861e-15,0.0,5.73,1,26.54014598540146
3602,RightS126003,-33.198,9.4312,6.213e-15,4.85e-15,2.126e-15,0.001,5.4,1,24.883657267998906
3603,RightS126016,-34.2979,11.7209,5.553e-15,4.368e-15,2.006e-15,0.0,4.5,1,25.15914752283421
3604,RightS126025,-33.487,11.6248,3.063e-11,2.69e-11,1.516e-11,0.001,4.73,1,44.800394282897976
3605,RightS126044,-32.336,10.5044,9.433e-15,7.46e-15,3.383e-15,0.001,5.61,1,24.246465724193115
3606,RightS126080,-34.0277,12.7211,3.174e-11,2.526e-11,1.138e-11,0.0,4.78,1,44.536991670749636
3607,RightS126097,-32.2118,11.457,1.218e-14,9.21e-15,3.746e-15,0.002,5.29,1,25.728842343617323
3608,RightS126115,-31.3102,9.5562,3.548e-15,2.803e-15,1.265e-15,0.0,5.62,1,27.70496799756172
3609,RightS126152,-35.5389,8.4104,6.702e-15,5.241e-15,2.285e-15,0.001,4.93,1,25.020644095788604
3610,RightS127223,-3.4062,1.8687,1.751e-11,1.35e-11,5.731e-12,0.001,3.84,1,45.70135746606335
3611,RightS127459,-1.9269,2.4401,2.333e-11,2.086e-11,1.198e-11,0.0,4.16,1,43.100995732574674
3612,RightS127542,-3.5667,1.7398,3.829e-15,3.021e-15,1.364e-15,0.001,1.67,1,27.84073506891271
3613,RightS127781,-4.5335,0.47,1.62e-11,1.47e-11,8.809e-12,-0.0,0.7,1,48.84470714669533
3614,RightS127955,-3.6194,1.6466,1.421e-11,1.092e-11,4.459e-12,0.001,1.99,1,46.353901070882195
3615,RightS127961,-3.4481,1.617,1.52e-11,1.504e-11,1.053e-11,0.001,1.78,1,47.81693845344555
3616,RightS128121,-3.2722,1.754,1.763e-11,1.664e-11,1.026e-11,-0.0,4.18,1,44.44987775061125
3617,RightS128149,-3.6552,1.8309,1.468e-11,1.196e-11,5.904e-12,0.001,1.08,1,45.97875569044005
3618,RightS128180,-3.5002,1.7354,7.139e-15,5.542e-15,2.32e-15,0.0,6.24,1,25.29919287503479
3619,RightS128181,-3.5009,1.7323,1.162e-14,9.115e-15,3.985e-15,0.001,-0.15,1,24.143426294820713
3620,RightS128202,-3.6248,0.5936,2.13e-11,1.94e-11,1.155e-11,-0.001,1.4,1,46.25954198473282
3621,RightS128205,-4.4536,1.9771,2.689e-11,2.142e-11,1.016e-11,0.001,2.04,1,44.104803493449786
3622,RightS128509,19.2058,23.3667,5.929e-12,4.515e-12,1.921e-12,0.001,7.66,1,40.78061911170929
3623,RightS128619,19.1246,24.0402,3.573e-12,2.938e-12,1.44e-12,-0.0,9.12,1,45.156482861400896
3624,RightS128627,19.2156,24.0708,5.791e-12,4.397e-12,1.807e-12,-0.0,9.09,1,40.92751013057181
3625,RightS128646,19.1917,24.2897,1.216e-15,9.134e-16,3.773e-16,-0.0,11.22,1,27.84073506891271
3626,RightS128704,19.2414,23.8503,9.902e-16,7.62e-16,3.39e-16,0.0,8.4,1,26.696035242290748
3627,RightS128713,19.2067,23.9283,9.117e-16,7.077e-16,3.106e-16,0.0,8.1,1,26.386066763425255
3628,RightS128776,19.0631,24.0991,1.413e-15,1.115e-15,4.999e-16,0.001,10.91,1,23.64109232769831
3629,RightS128810,19.1513,23.8646,8.002e-16,6.184e-16,2.752e-16,0.0,7.76,1,28.611898016997163
3630,RightS128858,19.1491,23.8787,7.043e-16,5.558e-16,2.459e-16,0.0,7.75,1,27.70496799756172
3631,RightS128972,19.0051,24.9132,1.506e-15,1.168e-15,5.166e-16,0.001,11.72,1,24.041258926209995
3632,RightS128975,19.2067,23.2845,1.049e-15,8.16e-16,3.498e-16,0.001,7.48,1,26.113185866130422
3633,RightS128981,19.0191,24.9982,6.381e-12,5.039e-12,2.261e-12,-0.0,11.78,1,43.26511185149929
3634,RightS129002,19.0909,23.2437,8.205e-16,6.319e-16,2.719e-16,-0.0,7.73,1,26.664711058961572
3635,RightS129005,19.1595,24.9419,1.367e-15,1.046e-15,4.434e-16,0.001,11.4,1,26.47829886396737
3636,RightS129009,19.1946,24.8976,9.54e-16,7.207e-16,3.085e-16,0.001,11.3,1,25.612848689771766
3637,RightS129014,19.207,24.8435,1.218e-15,9.529e-16,4.049e-16,0.0,11.07,1,23.66571205415256
3638,RightS129027,18.9019,23.566,1.651e-15,1.273e-15,5.399e-16,0.001,8.78,1,25.103562551781273
3639,RightS129034,19.3543,24.3293,6.206e-12,5.303e-12,2.802e-12,0.001,9.87,1,42.37762237762237
3640,RightS129039,18.8411,23.9984,1.16e-15,8.987e-16,3.887e-16,-0.0,9.63,1,25.075862068965517
3641,RightS129040,19.3552,24.0749,1.268e-15,9.578e-16,4.055e-16,0.0,9.44,1,25.670714487432928
3642,RightS129044,18.8046,24.2163,1.004e-15,7.777e-16,3.287e-16,0.001,10.01,1,25.584013509710104
3643,RightS129046,18.8024,24.3369,7.021e-16,5.445e-16,2.42e-16,0.002,10.21,1,25.699745547073793
3644,RightS129109,18.9121,23.7799,5.601e-12,4.994e-12,2.867e-12,0.001,9.06,1,44.88888888888889
3645,RightS129125,19.4273,23.7145,8.271e-16,6.386e-16,2.796e-16,-0.0,8.72,1,26.053310404127256
3646,RightS129291,36.9505,4.2274,4.66e-12,3.664e-12,1.634e-12,0.0,-5.64,1,44.01937046004842
3647,RightS129322,36.2104,4.4534,3.032e-12,2.471e-12,1.21e-12,0.0,-2.83,1,46.25954198473282
3648,RightS129422,36.9112,4.2586,3.49e-12,3.076e-12,1.751e-12,-0.0,-2.93,1,45.79345088161209
3649,RightS129455,36.9077,4.2249,4.628e-12,3.724e-12,1.671e-12,-0.0,-5.56,1,43.849493487698986
3650,RightS129581,36.8414,4.2227,5.549e-12,4.361e-12,1.967e-12,-0.0,-4.18,1,43.347639484978544
3651,RightS129682,37.2586,4.3728,5.187e-16,3.903e-16,1.653e-16,0.0,-6.73,1,26.853766617429837
3652,RightS129699,36.8803,4.215,6.502e-16,4.944e-16,2.072e-16,0.001,-4.6,1,26.664711058961572
3653,RightS129733,36.6757,4.3332,7.834e-16,6.081e-16,2.556e-16,-0.0,-3.11,1,25.383970957833004
3654,RightS129740,36.6111,4.378,8.788e-16,6.799e-16,2.898e-16,0.001,-3.18,1,26.853766617429837
3655,RightS129741,36.6222,4.3738,9.39e-16,7.193e-16,3.08e-16,-0.0,-3.32,1,25.84589138470287
3656,RightS129745,37.2266,4.0973,3.151e-12,2.436e-12,1.051e-12,0.001,-6.15,1,45.066931085770946
3657,RightS129746,36.6132,4.4101,1.07e-15,8.44e-16,3.735e-16,0.001,-3.47,1,24.775143090760427
3658,RightS129759,36.7127,4.4536,1.209e-15,9.611e-16,4.371e-16,-0.0,-4.06,1,26.355465352276024
3659,RightS129766,36.9814,4.0461,9.16e-16,6.904e-16,2.854e-16,0.001,-5.09,1,27.01337295690936
3660,RightS129767,36.9731,4.0404,2.009e-15,1.503e-15,6.356e-16,0.001,-5.12,1,25.355648535564853
3661,RightS129772,36.8357,4.0574,5.107e-16,3.942e-16,1.683e-16,0.0,-4.81,1,27.272727272727273
3662,RightS129773,37.0381,4.4318,1.234e-15,9.689e-16,4.267e-16,-0.001,-4.79,1,24.42891695780704
3663,RightS129778,37.2002,4.3965,6.086e-16,4.727e-16,2.116e-16,0.0,-5.11,1,25.787234042553187
3664,RightS129784,37.3953,4.3627,1.875e-15,1.43e-15,5.933e-16,0.0,-5.41,1,25.18703241895262
3665,RightS129788,36.2523,4.1638,7.039e-16,5.5e-16,2.406e-16,0.001,-3.93,1,27.305497146290175
3666,RightS129789,37.6272,4.2957,3.098e-12,2.443e-12,1.099e-12,0.001,-5.77,1,45.60963371801304
3667,RightS129797,37.9771,4.2099,1.022e-15,7.999e-16,3.524e-16,0.0,-6.07,1,25.584013509710104
3668,RightS129810,36.7709,4.2587,7.698e-16,5.875e-16,2.443e-16,0.001,-3.17,1,27.977839335180054
3669,RightS129833,36.7066,4.3496,9.595e-16,7.238e-16,3.005e-16,-0.0,-3.41,1,25.993708893337146
3670,RightS129851,37.1538,4.1035,7.438e-16,5.754e-16,2.467e-16,-0.0,-5.86,1,26.949303290839016
3671,RightS129864,37.0542,4.1029,5.272e-16,3.962e-16,1.674e-16,0.002,-5.34,1,27.5705186533212
3672,RightS129916,36.4071,4.1615,9.141e-16,7.167e-16,3.177e-16,0.0,-4.03,1,25.242988058872534
3673,RightS129926,37.5873,4.2918,1.762e-15,1.329e-15,5.567e-16,-0.0,-5.68,1,26.509186351706038
3674,RightS129933,36.1216,4.2547,6.715e-16,5.228e-16,2.361e-16,0.0,-3.58,1,27.07774798927614
3675,RightS129943,37.8552,4.1862,1.404e-15,1.1e-15,4.889e-16,0.001,-6.16,1,24.402684563758392
3676,RightS129950,38.1155,4.1433,9.326e-16,7.334e-16,3.336e-16,0.0,-6.28,1,26.173337172473364
3677,RightS131798,20.6667,-1.2144,9.403e-16,7.282e-16,3.082e-16,-0.0,9.76,1,27.404280976786254
3678,RightS131844,20.8104,-1.2937,9.884e-16,7.728e-16,3.489e-16,0.001,8.81,1,27.110050700864896
3679,RightS131847,20.7505,-1.1222,6.875e-12,5.22e-12,2.139e-12,-0.0,6.67,1,45.42728635682159
3680,RightS131858,20.7576,-1.2661,1.208e-15,9.537e-16,4.332e-16,0.001,6.45,1,26.355465352276024
3681,RightS131877,20.6277,-1.1984,8.219e-16,6.502e-16,2.924e-16,0.0,9.74,1,28.397375820056233
3682,RightS131880,20.5512,-1.1729,3.394e-15,2.591e-15,1.095e-15,0.0,10.45,1,24.748162265178326
3683,RightS131887,20.5875,-1.462,7.532e-12,5.682e-12,2.346e-12,-0.001,7.14,1,43.59712230215827
3684,RightS131957,20.6863,-1.452,3.347e-15,2.509e-15,1.023e-15,0.0,9.6,1,23.990498812351543
3685,RightS131964,20.8939,-1.3342,7.582e-12,5.765e-12,2.365e-12,0.001,9.37,1,42.77647058823529
3686,RightS131992,20.5873,-1.423,1.353e-15,1.031e-15,4.314e-16,0.0,9.11,1,27.50378214826021
3687,RightS131996,20.74,-1.4339,1.265e-15,9.796e-16,4.329e-16,-0.0,9.72,1,26.083213773314206
3688,RightS132004,20.6597,-1.345,1.563e-15,1.187e-15,4.982e-16,-0.0,0.04,1,24.85643970467596
3689,RightS132420,21.7033,-2.55,6.711e-12,5.774e-12,3.22e-12,0.001,9.08,1,44.44987775061125
3690,RightS132569,20.2024,-0.8153,6.931e-12,5.891e-12,3.115e-12,0.0,6.28,1,45.51827741612418
3691,RightS133361,-30.7655,-2.4959,1.201e-11,9.592e-12,4.327e-12,0.045,4.06,1,26.664711058961572
3692,RightS133855,-31.1466,-0.6326,6.759e-12,5.148e-12,2.22e-12,0.021,3.07,1,23.76470588235294
3693,RightS133896,6.4649,0.4221,2.768e-08,2.227e-08,1.025e-08,0.024,3.42,1,44.800394282897976
3694,TopS061921,2.832,-9.5499,6.711e-14,5.277e-14,2.28e-14,-0.0,14.52,1,43.26511185149929
3695,TopS061939,2.8486,-9.5508,6.434e-14,5.904e-14,3.562e-14,-0.0,15.04,1,43.513642891335564
3696,TopS061992,2.8252,-9.5333,1.557e-17,1.201e-17,5.107e-18,-0.0,13.49,1,26.602282704126424
3697,TopS062020,2.8361,-9.5429,1.154e-17,8.882e-18,3.881e-18,-0.0,13.47,1,25.84589138470287
3698,TopS062046,2.847,-9.5436,6.647e-14,5.382e-14,2.548e-14,-0.001,13.81,1,42.53626579316799
3699,TopS062080,2.8226,-9.5649,6.828e-18,5.328e-18,2.338e-18,0.001,14.44,1,27.305497146290175
3700,TopS062102,2.839,-9.5598,1.656e-17,1.238e-17,5.074e-18,-0.0,13.53,1,25.103562551781273
3701,TopS062150,2.8457,-9.5528,1.357e-17,1.088e-17,4.892e-18,0.0,22.01,1,25.584013509710104
3702,TopS062295,3.0322,-9.5731,5.472e-14,4.156e-14,1.733e-14,0.0,15.57,1,43.100995732574674
3703,TopS062336,2.8466,-9.5193,3.746e-14,3.899e-14,3.016e-14,-0.0,17.92,1,45.42728635682159
3704,TopS062502,2.7805,-9.5672,2.74e-14,2.371e-14,1.3e-14,0.0,12.19,1,48.531767218366255
3705,TopS062648,2.8266,-9.3293,4.099e-20,4.8830000000000004e-20,5.0610000000000006e-20,0.001,11.38,1,2.2747178499036558
3706,TopS062685,2.906,-9.5465,5.863e-14,4.425e-14,1.82e-14,0.0,15.01,1,44.104803493449786
3707,TopS062769,2.7491,-9.529,9.466e-18,7.564e-18,3.417e-18,0.001,13.97,1,27.604008502884906
3708,TopS062811,2.9419,-9.5298,4.597e-14,4.592e-14,3.125e-14,-0.001,11.06,1,45.51827741612418
3709,TopS062979,3.053,-9.5705,7.016e-14,5.439e-14,2.354e-14,-0.0,14.8,1,42.93811998110534
3710,TopS063045,2.764,-9.6316,4.869e-14,4.694e-14,3.127e-14,0.001,13.64,1,45.79345088161209
3711,TopS063062,2.8258,-9.3755,5.424e-14,4.31e-14,2.003e-14,0.0,15.94,1,45.156482861400896
3712,TopS063435,2.1782,-8.9256,4.143e-14,4.089e-14,2.87e-14,-0.0,16.84,1,47.71653543307086
