,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Temp,m0,m1,m2,colour,dist,abs_mag,Total_Flux,Luminosity,Radius,trial_radius,trial_Luminosity
874,LeftS133805,30.5581,-0.901,1.128e-13,1.158e-13,9.094e-14,0.038,-3.85,0,5800,-12.947690900352676,-12.936291440608583,-13.041245050130911,-0.09355414977823528,26.315789473684212,-10.095858633842203,9.763797364599269e-20,8.09195151356081e+17,31679.198657199617,971793271.4063048,7.614697803458955e+26
875,LeftS133808,22.1703,-0.8227,4.885e-11,3.664e-11,1.452e-11,0.048,-4.22,0,12600,-10.311135431945209,-10.436044535004187,-10.838033383635926,-0.5268979516907173,20.833333333333332,-7.798527009755362,3.052745780572413e-17,1.5856592755820957e+20,93965.27400100142,2877686278.4852476,1.4871747232296205e+29
876,LeftS133811,15.9767,1.0675,1.138e-11,9.839e-12,5.326e-12,0.047,-4.27,0,8100,-10.943857737940947,-11.007049039429553,-11.273598837897078,-0.32974109995613077,21.27659574468085,-8.35124475530099,6.378182409190116e-18,3.455436584562873e+19,106141.43730857687,3227994323.6182113,3.1959393066230545e+28
877,LeftS133812,8.1122,-0.7525,1.846e-15,3.185e-15,7.093e-15,0.059,-4.35,0,3300,-14.733768303310107,-14.49689056332863,-14.14917004015147,0.5845982631586377,16.949152542372882,-12.03859458661292,1.8422187796089986e-20,6.333428753130102e+16,27377.58294982441,881172003.264932,6.561000379499632e+25
878,LeftS133814,20.3415,1.4927,1.78e-15,3.039e-15,6.434e-15,0.06,-4.41,0,3400,-14.749579997691106,-14.517269299920057,-14.19151894343405,0.5580610542570561,16.666666666666668,-12.073571800687345,1.4527492076564804e-20,4.82936303887442e+16,22521.153539777988,731542709.5316566,5.095513589451614e+25
879,LeftS133816,-0.3977,-2.703,1.135e-13,1.443e-13,1.723e-13,0.073,-4.42,0,4500,-12.945004138470859,-12.840733668906505,-12.763714722551972,0.18128941591888648,13.698630136986303,-10.567379389147417,2.1403632471344608e-19,4.806660762327933e+17,40560.21487531865,1277459784.500402,4.7680132340267215e+26
880,LeftS133817,11.1651,4.9913,8.419e-12,7.582e-12,4.277e-12,0.078,-4.47,0,7700,-11.074739490480566,-11.120216219909585,-11.368860749743188,-0.29412125926262256,12.820512820512821,-8.904405425290545,4.864715517660839e-18,9.569074823081165e+18,61809.76087456714,1899580013.2247565,9.037972310522689e+27
881,LeftS133820,-9.4369,-3.8751,6.559e-12,6.173e-12,4.042e-12,0.116,-4.39,0,6800,-11.183162369097966,-11.20950372303289,-11.393403690820715,-0.21024132172274967,8.620689655172413,-9.338419701486727,4.29544006458903e-18,3.820264146611639e+18,50076.32039417946,1531555030.2630448,3.5734999950268005e+27
882,LeftS133821,-26.399,0.4554,3.33e-13,4.21e-13,5.067e-13,0.129,-3.76,0,4400,-12.47755576649368,-12.37571790416433,-12.295249095709329,0.18230667078435125,7.751937984496124,-10.596897324762828,6.883802393998835e-19,4.9505184325248326e+17,43054.993352223326,1341212443.9166803,4.803953304088242e+26
883,LeftS133851,32.5314,-0.6753,2.024e-18,5.169e-18,2.647e-17,0.022,-3.05,0,2500,-17.693789491832238,-17.286593467832308,-16.577246058698652,1.116543433133586,45.45454545454546,-13.971438829476721,2.1727808609827164e-22,5372448647095004.0,13893.435770819671,465227957.1990333,6.023994516680435e+24
884,LeftS133852,30.7304,0.9961,3.791e-17,2.775e-17,1.083e-17,0.022,-3.14,0,13200,-16.421246215573564,-16.556737012541305,-16.96537154337468,-0.5441253278011153,45.45454545454546,-13.241582374185718,2.465733913431801e-23,609680850250195.8,167.8830896822634,5124854.348542782,5.681352052213052e+23
885,LeftS133857,19.1486,0.1837,4.431e-14,4.666e-14,3.772e-14,0.025,-3.52,0,5700,-13.353498249968387,-13.331055265542266,-13.423428315934709,-0.06993006596632156,40.0,-10.126935282886341,3.989869992243502e-20,7.639772651527373e+17,31870.87922752218,985373980.2217718,7.302886077184515e+26
886,LeftS133858,15.6212,0.2341,9.235e-15,1.185e-14,1.47e-14,0.024,-3.56,0,4400,-14.034563100223739,-13.926281649653877,-13.832682665251824,0.20188043497191543,41.666666666666664,-10.68670413307709,1.9090665197771524e-20,3.9664344853769805e+17,38538.81247020823,1209467408.838711,3.9065372425111725e+26
887,LeftS133859,12.5573,0.6193,3.207e-13,5.2e-13,9.88e-13,0.028,-3.63,0,3500,-12.49390104007156,-12.2839966563652,-12.005243055412372,0.48865798465918786,35.714285714285715,-9.17831271904964,2.17257352527021e-18,3.316348236183287e+19,556926.0261509515,17871240732.69723,3.4148726341686304e+28
888,LeftS133860,12.0749,-1.6329,7.836e-13,6.907e-13,3.908e-13,0.029,-3.69,0,7800,-12.105905572677301,-12.160710543993853,-12.408045444953265,-0.30213987227596384,34.48275862068965,-9.085506539791766,4.488024646703319e-19,6.386471007058678e+18,49209.030141300296,1500031219.0712328,5.934333226383398e+27
889,LeftS133862,3.2368,0.2148,3.911e-15,5.305e-15,7.374e-15,0.028,-3.63,0,4100,-14.407712184047869,-14.27531461176264,-14.132296866729902,0.2754153173179663,35.714285714285715,-11.16963067444708,1.108801536811661e-20,1.692542037409449e+17,28993.827925639613,910640207.6019152,1.6696367429740033e+26
890,LeftS133863,-0.5022,-0.948,4.058e-16,7.483e-16,1.887e-15,0.03,-3.68,0,3200,-15.391687957302674,-15.125924254776965,-14.724228099835068,0.6674598574676054,33.333333333333336,-12.08016676421629,5.03333802148917e-21,6.69291477841617e+16,29930.310995242373,980763448.0446457,7.1865653612900626e+25
891,LeftS133867,-19.5876,-2.7488,8.057e-19,2.531e-18,1.985e-17,0.035,-3.33,0,2200,-18.093826636355953,-17.596707854841746,-16.702239488900865,1.3915871474550876,28.57142857142857,-14.684843943542297,3.682264742381416e-22,3597332889575801.5,14680.758383334696,499500194.8229929,4.164424282038853e+24
892,LeftS133873,-36.5195,-0.9174,1.546e-14,2.108e-14,2.768e-14,0.046,-2.88,0,4200,-13.810790510417695,-13.67612939345949,-13.55783391421528,0.25295659620241473,21.73913043478261,-11.001645056822639,3.916513802509077e-20,2.2150610758870768e+17,31608.05777560112,1004757123.8901513,2.2382689634862582e+26
893,LeftS133901,41.2263,-0.0186,2.433e-15,3.097e-15,3.634e-15,0.016,-2.51,0,4500,-14.613857891069182,-14.509058794643213,-14.439615077027984,0.17424281404119846,62.5,-10.917298759955063,4.588109057513778e-21,2.1448428354746e+17,27094.194757083093,853861735.3269172,2.130188723504247e+26
894,LeftS133903,35.9226,-0.0228,2.625e-18,5.827e-18,2.272e-17,0.016,-2.68,0,2700,-17.580870692258024,-17.23455498190985,-16.64359167296102,0.9372790192970051,62.5,-13.642794947221699,1.3216551174676e-22,6178454945455948.0,12773.677647882942,418267433.10756946,6.624545415134068e+24
895,LeftS133904,29.8098,0.5386,4.268e-14,4.565e-14,3.681e-14,0.017,-2.83,0,5700,-13.369775589247567,-13.340559218129682,-13.434034182553333,-0.064258593305766,58.8235294117647,-9.80145706088623,3.8430975235602014e-20,1.5914216797468326e+18,45998.795778024345,1433310231.7522764,1.5451574771902955e+27
896,LeftS133905,30.0432,0.0948,1.597e-12,1.219e-12,5.275e-13,0.016,-2.83,0,11100,-11.796695083861517,-11.913996294381619,-12.27777753603027,-0.4810824521687529,62.5,-8.322236259693469,9.15291719797408e-19,4.278792990680345e+19,62895.30374208307,1898925908.7073112,3.9003257303558457e+28
897,LeftS133908,20.6262,0.2971,3.009e-13,4.5e-13,7.482e-13,0.018,-3.14,0,3800,-12.521577812259919,-12.346787486224656,-12.125982296137813,0.3955955161221052,55.55555555555556,-8.857332496431269,1.2583943689506828e-18,4.6480786006046654e+19,559336.3925107352,17879279901.237034,4.74927542156683e+28
898,LeftS133910,15.7921,-0.0684,7.625e-12,5.746e-12,2.319e-12,0.019,-3.29,0,12200,-11.117760151981177,-11.24063437834407,-11.634699251362013,-0.5169390993808367,52.631578947368425,-7.7981415802497285,4.646176700361261e-18,1.5402464913527973e+20,98782.26756968006,3014030364.219934,1.4339284847944043e+29
899,LeftS133911,12.9789,0.1749,6.415e-17,4.268e-17,1.357e-17,0.02,-3.34,0,23700,-16.192803339289053,-16.369775589247567,-16.867420152340262,-0.6746168130512089,50.0,-12.97183558057553,9.300351785061682e-23,2782537923981060.5,111.25701214751766,3649260.0733567863,2.993614942935007e+24
900,LeftS133912,10.3875,0.3531,2.042e-15,2.717e-15,3.541e-15,0.021,-3.34,0,4200,-14.689944262249108,-14.565910361582109,-14.45087407324189,0.23907018900721866,47.61904761904761,-11.210348951049948,5.173040869808232e-21,1.4038122491647429e+17,25162.82930575079,790149276.8644575,1.3842303860624055e+26
901,LeftS133913,5.348,0.6116,1.402e-13,1.387e-13,9.808e-14,0.019,-3.3,0,6300,-12.85325198636936,-12.857923538926714,-13.00841954282566,-0.1551675564563002,52.631578947368425,-9.415430740832372,1.0311631386670555e-19,3.418392172258056e+18,55186.5674601397,1698720649.920688,3.238911287901517e+27
902,LeftS133915,2.7422,-0.2143,1.599e-12,3.462e-12,1.224e-11,0.019,-3.35,0,2800,-11.796151536253765,-11.460672936460625,-10.912218582190457,0.8839329540633081,52.631578947368425,-8.018180138366283,5.787725436026767e-17,1.9186794585450058e+21,6618943.727700042,218661783237.7416,2.093971755434008e+30
903,LeftS133916,0.4529,-0.4015,3.819e-14,4.262e-14,3.791e-14,0.02,-3.39,0,5300,-13.418050341626682,-13.370386554621817,-13.421246215573566,-0.0031958739468844755,50.0,-9.97244654594978,4.142140433555276e-20,1.239271708123508e+18,46949.94273544746,1462758571.55306,1.2029337358875205e+27
904,LeftS133918,-8.2842,-0.9078,1.64e-13,1.618e-13,1.137e-13,0.024,-3.35,0,6300,-12.785156151952302,-12.791021482723746,-12.944239535312265,-0.1590833833599632,41.666666666666664,-9.551443966146959,1.2062108041469116e-19,2.50612332291129e+18,47252.37683152342,1452497366.044377,2.368022517424572e+27
905,LeftS133921,-17.763,-0.5775,1.099e-16,2.091e-16,5.733e-16,0.022,-3.04,0,3100,-15.95900230757651,-15.679645967182328,-15.241618058225324,0.7173842493511859,45.45454545454546,-12.364491328826741,1.7250869974001423e-21,4.2654744763868296e+16,25460.318056556887,833742801.523612,4.5740814398893545e+25
906,LeftS133922,-13.1929,0.5824,4.156e-15,5.445e-15,6.99e-15,0.024,-3.25,0,4300,-14.38132446111486,-14.264002115908207,-14.15552282425432,0.22580163686054,41.666666666666664,-11.02442459933142,9.478055242253103e-21,1.9692391426763475e+17,28432.552990462314,893942729.7051107,1.946642220916026e+26
907,LeftS133925,-30.5558,-2.4699,4.394e-18,1.194e-17,7.177e-17,0.026,-2.78,0,2400,-17.357139947415508,-16.92299567320665,-16.144057053767686,1.2130828936478224,38.46153846153846,-13.752942369148286,7.292460267806315e-22,1.2910084448778906e+16,23369.294235809466,785848835.8247334,1.4598758288596969e+25
908,LeftS133926,-36.7435,-0.2981,1.04e-14,1.254e-14,1.293e-14,0.026,-2.55,0,4800,-13.98296666070122,-13.901702463505302,-13.888401475119606,0.09456518558161342,38.46153846153846,-10.731649159446938,1.540057138981691e-20,2.7264142676199126e+17,26848.312039992423,842244368.7798349,2.6830829801933705e+26
909,LeftS133927,-26.6823,0.287,1.213e-11,9.699e-12,4.397e-12,0.032,-3.0,1,10100,-10.916139199133427,-11.013273040668782,-11.356843534380294,-0.4407043352468669,31.25,-8.023572997308595,6.6826730744885584e-18,7.810016766146126e+19,102632.94101441372,3120618647.077082,7.220376043271151e+28
910,RightS132916,43.1862,-1.4147,7.521e-14,7.859e-14,6.267e-14,0.028,2.4,0,5700,-13.12372441132212,-13.104632711226639,-13.202940305300029,-0.07921589397790818,35.714285714285715,-9.998948773911078,6.772243785074103e-20,1.0337564400192355e+18,37073.44475369336,1141811320.7415707,9.805754926643317e+26
911,RightS132921,-18.0261,0.179,9.247e-19,2.207e-18,9.787e-18,0.014,2.88,0,2600,-18.033999142371215,-17.656197666838345,-17.009350411681144,1.0246487306900711,71.42857142857143,-13.948453738194821,6.680367283419287e-23,4078927410232281.5,11192.57030082334,371400826.6935863,4.491299812830785e+24
912,RightS132925,21.6082,-5.2925,3.828e-12,3.693e-12,2.455e-12,0.088,3.73,0,6600,-11.417028070895194,-11.43262069234902,-11.609948503541013,-0.1929204326458187,11.363636363636365,-9.321586036649357,2.6134685346752146e-18,4.038812008574696e+18,54656.58422733537,1680564657.046942,3.818379738927158e+27
913,RightS132933,2.2409,-1.0367,1.752e-17,4.22e-17,1.926e-16,0.069,4.29,0,2600,-16.75646589816794,-16.374687549038327,-15.715343717211484,1.0411221809564548,14.492753623188404,-14.052385730512839,1.2657081735212062e-21,3181537969703609.5,9884.97096312569,329516275.31634897,3.535412187081317e+24
914,RightS132935,30.0659,1.784,1.361e-09,9.129e-10,2.869e-10,0.02,2.64,0,23900,-8.866141874796666,-9.03957679292217,-9.542269451754002,-0.6761275769573363,50.0,-5.641636784250133,2.0020856015926583e-15,5.9899660165930595e+22,507598.0159334901,16747354648.594383,6.5204408732893435e+31
915,RightS132937,-12.6779,-0.0903,2.701e-15,3.615e-15,4.613e-15,0.019,3.28,0,4300,-14.568475415812548,-14.441891698369451,-14.336016545391733,0.2324588704208157,52.631578947368425,-10.999398900275109,6.159823678856025e-21,2.0420331426422426e+17,28953.29668807726,920073550.62899,2.0621100443265128e+26
916,RightS132938,-42.2221,-1.5332,8.93e-16,1.524e-15,3.304e-15,0.033,3.44,0,3400,-15.049148541111453,-14.817015032996418,-14.480959961351655,0.5681885797597985,30.3030303030303,-11.854042912752192,7.288230575490088e-21,8.00932527386916e+16,29003.049928754484,941898554.7342527,8.44727926522617e+25
917,RightS132939,-38.513,2.8421,6.992e-16,1.153e-15,2.382e-15,0.036,3.67,0,3400,-15.155398580373653,-14.9381706927053,-14.623058242853242,0.5323403375204112,27.77777777777778,-12.050775694239874,5.706529471873094e-21,5.269492254651983e+16,23525.02478795018,750996200.4526229,5.370120990674663e+25
918,RightS132941,-5.1267,-4.1904,6.924e-14,8.331e-14,9.081e-14,0.062,4.37,0,4700,-13.159642940796644,-13.07930286553008,-13.041866324323765,0.11777661647287907,16.129032258064516,-10.664086244526587,1.1055605916219668e-19,3.441920841861865e+17,31463.58909755715,978921038.2194409,3.331805792673603e+26
919,RightS132944,-7.9243,-0.8949,2.432e-14,2.821e-14,2.727e-14,0.032,3.84,0,5000,-13.614036429399302,-13.549596913844633,-13.564314862058371,0.04972156734093147,31.25,-10.559896870484446,3.1411147416366105e-20,3.671009867327408e+17,28711.527996488865,895420922.00633,3.570486666944196e+26
920,RightS132958,-24.6204,8.6845,1.614e-17,4.106e-17,2.084e-16,0.05,4.26,0,2500,-16.79209646961395,-16.386581054965426,-15.681102285372512,1.1109941842414361,20.0,-13.784521063637463,1.732642445467442e-21,8294126372219534.0,17262.704851720697,576932079.621161,9.264080788529379e+24
921,RightS132975,-8.7602,-3.7846,6.671e-08,4.609e-08,1.566e-08,0.06,4.34,0,18400,-7.175809059347417,-7.3363932918754795,-7.805208242278075,-0.6293991829306584,16.666666666666668,-4.892695792642767,6.434811847029621e-14,2.1391195625765836e+23,1618398.3322944185,51384686844.37276,2.1564115198407956e+32
922,RightS132977,-33.0221,0.9804,3.531e-19,1.142e-18,9.666e-18,0.037,3.75,0,2200,-18.452102282436904,-17.942333896090172,-17.01475320919714,1.4373490732397656,27.027027027027028,-15.078737344224162,1.613761549627502e-22,1410709603546779.5,9193.417609611452,317386873.7858863,1.681363322516862e+24
923,RightS133011,26.4487,24.8585,3.364e-13,4.495e-13,5.913e-13,0.226,3.6,0,4200,-12.473144012874126,-12.347270303930753,-12.228192121000895,0.24495189187323163,4.424778761061947,-11.055487182225555,8.522090835472529e-19,1.996783540567303e+17,30010.307940815055,944365322.8735803,1.9772889862421097e+26
924,RightS133012,-41.1476,1.0988,3.055e-15,4.569e-15,7.302e-15,0.033,3.51,0,3800,-14.514988785421426,-14.340178841944295,-14.136558171386291,0.37843061403513545,30.3030303030303,-11.37720672170007,1.2776320362726274e-20,1.4040404530059987e+17,30741.577939606537,982681795.5588864,1.4346736794141383e+26
925,RightS133019,-15.4901,-0.2121,4.428e-16,8.698e-16,2.515e-15,0.063,4.46,0,3000,-15.353792387793314,-15.060580596670682,-14.599462010608054,0.7543303771852603,15.873015873015873,-12.659261695577847,8.973581500820348e-21,2.7057422310029104e+16,21652.310141256537,708030036.7567483,2.8932189841555936e+25
926,RightS133023,-12.2142,-0.3745,4.342e-19,1.37e-18,1.09e-17,0.017,3.15,0,2200,-18.3623101808816,-17.863279432843594,-16.962573502059378,1.3997366788222223,58.8235294117647,-14.324177275600142,1.984410265783803e-22,8217417068185541.0,22188.392607105074,756604632.2956725,9.554800817724171e+24
927,RightS133041,-43.9993,1.5596,1.163e-17,8.204e-18,2.998e-18,0.012,2.19,0,15400,-16.934420285271553,-17.085974348303672,-17.52316837148774,-0.5887480862161851,83.33333333333333,-13.244336840398923,8.878679925322876e-24,737883187947497.1,135.69251893237367,4195589.655329159,7.054428209277335e+23
928,RightS133052,-34.1828,-1.6161,1.7e-08,1.21e-08,4.216e-09,0.021,3.01,0,16500,-7.769551078621726,-7.91721462968355,-8.375099397795509,-0.6055483191737832,47.61904761904761,-4.561653219151388,1.4125071866220313e-14,3.8331320794044766e+23,2694092.743819055,84887797737.07385,3.805565780156038e+32
929,RightS133060,-13.4085,-3.2896,1.286e-14,1.847e-14,2.755e-14,0.051,4.3,0,3900,-13.890759031411797,-13.733533104559758,-13.559878396812197,0.33088063459960004,19.607843137254903,-11.148673456755631,4.6810842128838356e-20,2.153812085009887e+17,36147.49690543547,1144786536.649844,2.1602319123897857e+26
930,RightS133062,27.0204,3.049,2.159e-12,3.707e-12,8.466e-12,0.04,3.14,0,3300,-11.665747357665769,-11.430977413970437,-11.072321735862008,0.5934256218037604,25.0,-8.635097396626362,2.154577651774554e-17,1.611550338303949e+20,1381012.458908758,44341388172.3751,1.6613734003942036e+29
931,RightS133073,-11.1066,7.9555,3.284e-16,7.819e-16,3.433e-15,0.164,4.65,0,2600,-15.483596851552598,-15.106848786870135,-14.46432619657425,1.0192706549783477,6.097560975609756,-13.53653648296553,2.3724803891801614e-20,1.0556419557860658e+16,18005.91368433582,596762457.4658424,1.1595495246923163e+25
932,RightS133083,16.1305,4.0863,1.629e-17,3.529e-17,1.212e-16,0.026,3.26,0,2800,-16.78807891569149,-16.452348341640032,-15.916497380169732,0.8715815355217575,38.46153846153846,-13.282295037581669,5.896313155276793e-22,1.043843887735957e+16,15438.505332101295,510170609.8450407,1.1398715655427598e+25
933,RightS133105,-42.2398,2.7817,3.065e-18,8.075e-18,4.387e-17,0.046,3.96,0,2400,-17.513569521145566,-17.092857468996858,-16.357832365595055,1.1557371555505114,21.73913043478261,-14.418373132360006,5.086798070283648e-22,2876938260542920.5,11031.798637706677,365278097.78106016,3.1541704216563394e+24
934,RightS133138,-17.9316,0.5206,5.558e-13,4.96e-13,2.839e-13,0.028,3.65,0,7600,-12.255081457558648,-12.304518323509802,-12.546834607474143,-0.29175314991549506,35.714285714285715,-9.19883438619424,3.242896112931079e-19,4.950153667598909e+18,45633.701205190366,1392374218.8130167,4.6084962520448787e+27
935,RightS133139,-27.762,5.008,1.511e-16,3.017e-16,9.138e-16,0.045,4.12,0,3000,-15.820735535660974,-15.520424689825012,-15.039148846280314,0.78158668938066,22.22222222222222,-12.8268497173757,3.062123226680113e-21,1.8096698197039236e+16,17707.6406855458,583791370.7953725,1.966949837133473e+25
936,RightS133150,23.4083,2.5648,3.653e-12,6.087e-12,1.305e-11,0.057,3.5,0,3400,-11.437350327788083,-11.215596698246992,-10.8843894883257,0.5529608394623828,17.543859649122805,-8.727346409591975,2.981400480656809e-17,1.098176923091801e+20,1073944.556639874,34462944614.847466,1.1308717501289137e+29
