,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
4013,TopS089342,5.4671,-32.2557,1.717e-17,1.306e-17,5.482e-18,0.0,43.76,1,24.481551306221384,-7.975051946327595,28477.537889756633
4014,TopS089372,5.4859,-32.283,9.23e-18,7.167e-18,3.144e-18,0.0,42.94,1,25.84589138470287,-8.104710975587569,33111.267812550715
4017,TopS089445,5.4214,-32.2584,7.982e-18,6.252e-18,2.833e-18,-0.0,43.72,1,27.240035960443514,-8.237202452741696,30436.120086749364
4018,TopS089447,5.4418,-32.265,9.931e-18,7.594e-18,3.158e-18,0.0,43.52,1,26.602282704126424,-8.176594053541479,29611.995644206414
4026,TopS090002,6.387,-30.9026,1.429e-17,1.088e-17,4.696e-18,-0.0,45.59,1,26.386066763425255,-8.156046134863427,25331.59202235844
4027,TopS090060,6.3803,-30.9329,1.124e-17,8.609e-18,3.73e-18,0.0,46.02,1,26.083213773314206,-8.12726472960706,29436.846369499595
4029,TopS090137,6.3681,-30.945,1.722e-17,1.296e-17,5.364e-18,0.001,46.08,1,24.775143090760427,-8.002953219904784,27683.493151623778
4031,TopS090282,6.3633,-30.8985,3.334e-17,2.554e-17,1.047e-17,0.001,43.92,1,23.421798505539808,-7.874339139045082,22867.568253673766
4032,TopS090316,6.3447,-31.0033,6.255e-18,4.892e-18,2.146e-18,0.0,46.48,1,27.50378214826021,-8.26226737256828,33428.97723871585
4033,TopS090320,6.3366,-31.0066,6.934e-18,5.55e-18,2.474e-18,0.0,46.35,1,25.84589138470287,-8.104710975587569,37626.86373692734
4034,TopS090338,6.4233,-30.8039,9.334e-18,7.199e-18,3.028e-18,-0.0,45.51,1,27.637579811492852,-8.274982732474225,27156.421885101852
4037,TopS090345,6.2893,-30.9869,6.077e-18,4.809e-18,2.106e-18,0.0,46.32,1,27.305497146290175,-8.243423507114395,34455.68258264449
4038,TopS090346,6.4436,-30.8136,2.419e-17,1.829e-17,7.65e-18,0.001,45.27,1,23.64109232769831,-7.895179561863584,26381.735772586475
4039,TopS090354,6.4577,-30.8322,1.15e-17,9.128e-18,4.027e-18,-0.0,45.36,1,25.934379457917263,-8.113120372815592,29057.08192639769
4041,TopS090357,6.4613,-30.8415,1.074e-17,8.504e-18,3.818e-18,0.001,45.59,1,26.571178018123355,-8.173638043191712,28078.205784516074
4042,TopS090360,6.2557,-30.9488,1.829e-17,1.387e-17,5.696e-18,0.0,46.13,1,25.020644095788604,-8.026284222560463,26050.715632011037
4043,TopS090364,6.4765,-30.8634,1.642e-17,1.294e-17,5.837e-18,-0.001,45.72,1,24.29831595829992,-7.957638313383487,29188.6295804782
4045,TopS090376,6.4823,-30.9114,5.936e-18,4.668e-18,2.079e-18,-0.001,45.43,1,27.977839335180054,-8.307319039406472,32491.896159695803
4046,TopS090399,6.3734,-30.7735,7.371e-18,5.784e-18,2.599e-18,-0.001,45.28,1,27.110050700864896,-8.224849401738586,32096.75720089354
4047,TopS090403,6.3486,-30.9997,1.461e-17,1.134e-17,5.03e-18,-0.0,46.38,1,23.66571205415256,-7.897519278978877,33414.412774845696
4048,TopS090430,6.2958,-31.0031,1.133e-17,9.065e-18,4.134e-18,-0.001,46.13,1,25.29919287503479,-8.052755895487355,31256.34184478894
4049,TopS090443,6.2806,-30.9784,1.289e-17,9.955e-18,4.345e-18,-0.0,46.26,1,26.853766617429837,-8.200493637367906,25161.26948173838
4050,TopS090450,6.4564,-30.8474,6.286e-18,4.795e-18,2.038e-18,0.0,45.65,1,27.07774798927614,-8.22177953793181,35376.58649361981
4051,TopS090451,6.4625,-30.8445,2.138e-17,1.645e-17,7.106e-18,-0.001,45.83,1,24.29831595829992,-7.957638313383487,25887.963771450846
4052,TopS090461,6.2496,-30.9237,1.017e-17,7.841e-18,3.42e-18,-0.001,45.93,1,26.981300089047195,-8.212613684553256,27958.085635634154
4053,TopS090466,6.4784,-30.8896,1.664e-17,1.277e-17,5.527e-18,0.0,45.54,1,25.383970957833004,-8.060812716577278,26091.448674151125
4056,TopS090840,6.798,-30.8793,1.03e-17,7.699e-18,3.248e-18,-0.0,45.03,1,26.949303290839016,-8.209572892993634,28313.684844748215
4057,TopS090879,6.7929,-30.8358,1.331e-17,1.02e-17,4.277e-18,0.0,46.84,1,25.64174894217207,-8.085310452692454,28382.1105795392
4058,TopS090937,6.7722,-30.8475,1.416e-17,1.065e-17,4.308e-18,-0.0,45.35,1,26.54014598540146,-8.170688937391667,25175.652038860007
4059,TopS090941,6.7721,-30.8563,3.035e-17,2.337e-17,1.011e-17,-0.001,45.02,1,25.075862068965517,-8.031531820950882,19948.246829912478
4061,TopS091114,6.7808,-30.8401,1.956e-17,1.561e-17,6.985e-18,-0.001,46.16,1,25.271059216013345,-8.050082234443613,23892.270951808958
4062,TopS091157,6.7782,-30.843,6.677e-18,5.22e-18,2.409e-18,-0.0,46.18,1,26.75890491610244,-8.191478527204353,35109.56792761861
4065,TopS091193,6.768,-30.8421,8.652e-18,6.631e-18,2.898e-18,0.001,46.1,1,26.790450928381965,-8.194476478663596,31043.61199739039
4066,TopS091211,6.7502,-30.9077,1.486e-17,1.166e-17,5.303e-18,-0.0,44.68,1,23.301717508331198,-7.86292733213843,34291.54548134069
4067,TopS091223,6.7658,-30.9347,1.506e-17,1.16e-17,4.924e-18,0.0,44.78,1,24.507953626314368,-7.977561070883459,30129.399082213848
4068,TopS091234,6.7986,-30.9321,1.283e-17,9.917e-18,4.377e-18,0.0,45.27,1,26.386066763425255,-8.156046134863427,26533.02559424618
4070,TopS091276,6.8865,-30.7557,1.457e-17,1.138e-17,5.035e-18,0.001,48.82,1,25.242988058872534,-8.047414513218907,28068.65563639994
4071,TopS091287,6.7551,-30.9606,1.094e-17,8.159e-18,3.349e-18,-0.001,44.55,1,26.949303290839016,-8.209572892993634,27503.951083433465
4072,TopS091292,6.77,-30.9748,9.072e-18,7.077e-18,3.11e-18,-0.0,44.73,1,27.84073506891271,-8.294289438977662,26787.407396677925
4073,TopS091299,6.809,-30.7369,1.51e-17,1.173e-17,5.099e-18,0.0,48.03,1,25.670714487432928,-8.08806317141687,26382.710275144967
4074,TopS091302,6.7918,-30.745,1.001e-17,7.591e-18,3.081e-18,0.0,47.67,1,27.943436827543803,-8.304049623067703,25575.591859150787
4075,TopS091304,6.8264,-30.9496,8.322e-18,6.478e-18,2.837e-18,-0.001,45.89,1,25.612848689771766,-8.082563939025743,35727.08297783247
4076,TopS091306,6.7695,-30.7584,8.009e-18,6.016e-18,2.5e-18,-0.0,47.32,1,27.90911882100092,-8.300788237226541,28837.12550630135
4077,TopS091340,6.7095,-30.959,2.357e-17,1.792e-17,7.432e-18,-0.0,44.54,1,24.376508447304904,-7.9650692775395,24592.1420396459
4078,TopS091352,6.8427,-30.85,9.164e-18,7.119e-18,3.191e-18,0.001,47.61,1,25.670714487432928,-8.08806317141687,33865.61118028348
4079,TopS091357,6.7641,-30.8682,1.062e-17,8.127e-18,3.509e-18,-0.0,45.3,1,25.728842343617323,-8.093587308341895,31494.97122895028
4080,TopS091375,6.8534,-30.7998,9.251e-18,7.134e-18,3.1e-18,0.001,48.65,1,24.829281617044522,-8.008098233874742,37092.34841725166
4081,TopS091376,6.7511,-30.9199,8.7e-18,6.895e-18,3.092e-18,-0.0,44.55,1,25.758005100595067,-8.09635876893293,34084.229452134794
4082,TopS091411,6.7948,-30.7761,6.304e-18,4.861e-18,2.133e-18,0.001,47.66,1,27.272727272727273,-8.240309246922122,34393.99042329027
4083,TopS091419,6.7792,-30.793,1.257e-17,9.494e-18,3.926e-18,-0.001,47.14,1,25.242988058872534,-8.047414513218907,30730.394087624594
4084,TopS091422,6.773,-30.8037,1.707e-17,1.33e-17,5.729e-18,-0.0,46.9,1,23.421798505539808,-7.874339139045082,31688.713642659757
4086,TopS091450,6.8792,-30.8032,1.274e-17,1.006e-17,4.379e-18,-0.001,48.55,1,25.44080604534005,-8.066213996207114,29214.200902933604
4087,TopS091460,6.7304,-30.9281,1.794e-17,1.382e-17,6.082e-18,0.0,44.57,1,25.075862068965517,-8.031531820950882,25940.603046947053
4088,TopS091474,6.7584,-30.9531,8.521e-18,6.677e-18,2.94e-18,0.0,44.61,1,27.537109966676766,-8.265434656628463,28509.656424276967
4090,TopS091497,6.8269,-30.9504,2.571e-17,1.949e-17,8.063e-18,-0.0,45.73,1,23.206535613990297,-7.85388179267359,26801.13486236133
4093,TopS091524,6.7189,-30.8692,1.039e-17,8.156e-18,3.566e-18,-0.0,45.46,1,25.020644095788604,-8.026284222560463,33971.856441082375
4094,TopS091525,6.9003,-30.8318,6.921e-18,5.422e-18,2.424e-18,-0.0,47.9,1,28.611898016997163,-8.367576327508546,28127.56128587902
4096,TopS091561,6.8623,-30.7024,1.765e-17,1.402e-17,6.121e-18,0.0,48.64,1,25.87532023911187,-8.107507724547073,23597.833411574662
4097,TopS091562,6.7522,-31.0034,1.023e-17,7.811e-18,3.277e-18,0.0,44.69,1,25.699745547073793,-8.090822116250926,32228.168303508315
4098,TopS091575,5.0651,-29.8114,2.055e-17,1.547e-17,6.308e-18,0.0,41.46,1,25.670714487432928,-8.08806317141687,22973.29330993569
4105,TopS091925,5.0895,-29.8007,1.217e-17,9.46e-18,4.122e-18,0.0,43.9,1,26.203516863649465,-8.13869764296632,27714.40826392304
4108,TopS092062,5.0793,-29.7912,1.827e-17,1.393e-17,5.704e-18,0.0,43.43,1,24.748162265178326,-8.000389117516542,26781.190765234474
4111,TopS092212,5.0795,-29.7954,1.363e-17,1.012e-17,4.163e-18,-0.0,38.51,1,27.470534904805074,-8.25910774588872,23326.837866499183
4113,TopS092235,5.1128,-29.7903,1.008e-17,7.88e-18,3.461e-18,-0.001,43.99,1,26.416739319965124,-8.158961078115924,29665.819653036593
4114,TopS092251,5.1376,-29.7656,2.396e-17,1.855e-17,8.291e-18,0.0,44.65,1,23.041825095057032,-7.838228652865835,27971.368617885822
4115,TopS092261,5.149,-29.7511,1.786e-17,1.353e-17,5.658e-18,0.001,45.01,1,24.99312620291449,-8.02366908038762,26455.53579081424
4116,TopS092288,5.16,-29.7155,7.186e-18,5.453e-18,2.243e-18,0.0,45.32,1,27.5705186533212,-8.268609625939625,31432.392446633283
4119,TopS092316,5.1219,-29.7823,1.184e-17,9.056e-18,3.807e-18,0.0,44.33,1,27.045522166022014,-8.218716981149866,25832.908310717845
4120,TopS092318,5.1254,-29.7788,8.121e-18,6.246e-18,2.656e-18,0.001,44.52,1,26.853766617429837,-8.200493637367906,31765.24368668508
4126,TopS092778,6.8697,-30.3756,4.902e-18,3.879e-18,1.756e-18,-0.0,44.62,1,28.82968601332065,-8.38827364530574,32471.570020989937
4127,TopS092807,6.9068,-30.3859,1.587e-17,1.23e-17,5.217e-18,0.001,43.7,1,27.50378214826021,-8.26226737256828,21082.094610719392
4129,TopS092916,6.9038,-30.3858,8.818e-18,7.013e-18,3.114e-18,0.0,43.61,1,27.806668706026304,-8.2910519679014,27009.845290350528
4130,TopS092924,6.893,-30.4042,1.783e-17,1.354e-17,5.559e-18,0.001,46.14,1,26.63346029885731,-8.17955699271715,22101.01256421356
4132,TopS092952,6.9049,-30.3789,1.306e-17,1.011e-17,4.368e-18,0.001,43.52,1,26.727433107909437,-8.188487627674448,25315.156021927527
4133,TopS092981,6.9065,-30.3838,6.919e-18,5.354e-18,2.414e-18,0.0,43.71,1,28.25613926018029,-8.333767062657989,29429.120635593456
4135,TopS093049,6.9163,-30.373,1.144e-17,8.935e-18,4.006e-18,0.0,43.72,1,26.727433107909437,-8.188487627674448,26928.298185774274
4136,TopS093142,6.9246,-30.4115,1.813e-17,1.413e-17,6.125e-18,0.001,45.0,1,26.053310404127256,-8.124422885493898,23052.470574100404
4137,TopS093146,6.922,-30.4235,9.65e-18,7.529e-18,3.3e-18,0.001,45.32,1,27.045522166022014,-8.218716981149866,28331.71476824814
4138,TopS093150,6.9158,-30.4318,1.081e-17,8.227e-18,3.517e-18,0.0,45.63,1,25.584013509710104,-8.079823609459602,31802.952942099197
4139,TopS093151,6.8711,-30.3564,6.128e-18,4.904e-18,2.215e-18,-0.0,44.43,1,26.203516863649465,-8.13869764296632,38492.48487188729
4141,TopS093162,6.8968,-30.4635,2.001e-17,1.563e-17,6.693e-18,0.001,46.36,1,25.81652939505822,-8.101920581070459,22493.66487492899
4142,TopS093164,6.8934,-30.323,1.076e-17,8.446e-18,3.884e-18,-0.0,43.42,1,27.142430576291428,-8.227926598752425,26467.392759326052
4143,TopS093169,6.8837,-30.4697,1.693e-17,1.312e-17,5.56e-18,-0.0,46.74,1,24.69437652811736,-7.995277630604042,27758.389613573898
4144,TopS093173,6.8742,-30.4778,1.226e-17,9.57e-18,4.122e-18,0.0,46.83,1,25.584013509710104,-8.079823609459602,29487.111118953257
4145,TopS093175,6.8715,-30.4688,9.044e-18,7.093e-18,3.121e-18,0.0,46.78,1,27.537109966676766,-8.265434656628463,27660.98822324109
4146,TopS093176,6.8685,-30.4729,1.16e-17,8.719e-18,3.655e-18,0.001,46.88,1,27.943436827543803,-8.304049623067703,23863.92358162187
4147,TopS093183,6.8607,-30.4632,2.32e-17,1.763e-17,7.348e-18,-0.0,46.83,1,24.272363150867825,-7.955171907923962,25077.710809586504
4148,TopS093184,6.9314,-30.3259,6.842e-18,5.265e-18,2.266e-18,-0.0,43.31,1,25.612848689771766,-8.082563939025743,39629.52279359166
4149,TopS093188,6.936,-30.3367,8.941e-18,7.071e-18,3.186e-18,0.0,43.34,1,27.07774798927614,-8.22177953793181,29131.96720714339
4150,TopS093189,6.9397,-30.3376,1.94e-17,1.489e-17,6.271e-18,-0.001,43.5,1,24.324324324324323,-7.960109998811886,27132.98980980019
4151,TopS093197,6.9491,-30.3581,1.015e-17,8.078e-18,3.661e-18,0.0,43.77,1,26.023475522473518,-8.121587550041747,30588.226722938263
4153,TopS093206,6.8453,-30.3893,1.396e-17,1.046e-17,4.324e-18,0.0,45.36,1,26.023475522473518,-8.121587550041747,26880.68816113129
4155,TopS093223,6.8742,-30.3233,1.708e-17,1.324e-17,5.71e-18,0.0,43.97,1,24.481551306221384,-7.975051946327595,28283.297016543664
4156,TopS093232,6.8903,-30.4923,1.382e-17,1.103e-17,4.968e-18,-0.001,46.59,1,27.01337295690936,-8.21566170533501,23489.912071633822
4158,TopS093236,6.909,-30.2867,1.464e-17,1.121e-17,4.819e-18,0.0,43.15,1,25.728842343617323,-8.093587308341895,26816.589223866245
4159,TopS093240,6.92,-30.2844,2.074e-17,1.57e-17,6.542e-18,0.0,43.05,1,24.721240141419635,-7.997830593811767,25300.83631170592
4160,TopS093243,6.8634,-30.5067,1.477e-17,1.12e-17,4.692e-18,0.0,46.83,1,26.416739319965124,-8.158961078115924,24883.44175280297
4161,TopS093250,6.9455,-30.2999,1.808e-17,1.387e-17,5.862e-18,-0.0,43.11,1,25.271059216013345,-8.050082234443613,25346.654922183814
4162,TopS093258,6.832,-30.4651,2.371e-17,1.766e-17,7.254e-18,0.001,46.67,1,24.041258926209995,-7.933209092420979,25698.046117887872
4163,TopS093264,6.831,-30.4369,6.231e-18,4.89e-18,2.215e-18,0.0,46.24,1,26.416739319965124,-8.158961078115924,37658.674639791476
4164,TopS093276,6.8324,-30.3752,2.106e-17,1.61e-17,6.779e-18,-0.0,45.13,1,23.325635103926096,-7.865200322777625,29106.293249028135
4165,TopS093322,6.871,-30.3638,1.508e-17,1.152e-17,5.016e-18,0.001,44.58,1,27.637579811492852,-8.274982732474225,21467.54560725319
4166,TopS093323,6.9189,-30.4261,1.9e-17,1.489e-17,6.791e-18,0.0,45.4,1,24.29831595829992,-7.957638313383487,27210.310301986552
4167,TopS093342,6.8939,-30.4597,9.886e-18,7.725e-18,3.575e-18,-0.001,46.41,1,27.404280976786254,-8.252811353862223,26893.360840033933
4168,TopS093372,6.8526,-30.4665,1.011e-17,7.896e-18,3.485e-18,0.0,46.71,1,27.73878547451938,-8.284600736248061,25644.60783225514
4169,TopS093378,6.8468,-30.448,1.155e-17,8.966e-18,3.954e-18,-0.001,46.53,1,25.584013509710104,-8.079823609459602,30464.13336885641
4170,TopS093393,6.8377,-30.4179,8.72e-18,6.843e-18,2.99e-18,-0.0,45.89,1,27.43736794446121,-8.255955748854024,28470.746573595312
4171,TopS093407,6.8504,-30.3597,1.123e-17,8.501e-18,3.542e-18,-0.0,44.75,1,26.47829886396737,-8.16481134290174,28369.998998220784
4172,TopS093424,6.8772,-30.3183,1.539e-17,1.207e-17,5.454e-18,0.001,43.85,1,24.402684563758392,-7.9675569050032715,29879.127565255527
4173,TopS093426,6.9082,-30.4758,2.252e-17,1.801e-17,8.065e-18,0.0,46.35,1,24.748162265178326,-8.000389117516542,23553.127596684037
4174,TopS093430,6.8857,-30.2935,1.275e-17,9.857e-18,4.293e-18,0.0,43.55,1,25.934379457917263,-8.113120372815592,27961.94874573596
4175,TopS093453,6.9271,-30.2968,1.565e-17,1.202e-17,5.05e-18,-0.0,43.02,1,26.3249348392702,-8.150236508606929,24262.162762535387
4177,TopS093461,6.8466,-30.4843,1.205e-17,9.616e-18,4.369e-18,0.0,46.78,1,25.271059216013345,-8.050082234443613,30441.192080264605
4179,TopS093508,6.9243,-30.4598,8.351e-18,6.53e-18,2.959e-18,0.0,45.69,1,27.240035960443514,-8.237202452741696,29781.19930154859
4182,TopS093861,6.581,-29.5725,1.026e-17,7.84e-18,3.316e-18,-0.0,45.18,1,27.73878547451938,-8.284600736248061,25736.032749087266
4184,TopS093973,6.5743,-29.5633,1.204e-17,9.189e-18,4.031e-18,0.0,45.44,1,26.571178018123355,-8.173638043191712,27011.384973506767
4185,TopS093975,6.5919,-29.5435,7.742e-18,6.157e-18,2.735e-18,-0.001,44.02,1,26.571178018123355,-8.173638043191712,32998.667376098274
4186,TopS093991,6.5741,-29.5732,2.235e-17,1.725e-17,7.309e-18,-0.0,45.66,1,23.889618922470433,-7.918798099156211,26436.64874327717
4187,TopS094013,6.5882,-29.5478,1.55e-17,1.18e-17,4.892e-18,0.001,44.29,1,26.355465352276024,-8.153137952859414,24405.629832850762
4188,TopS094042,6.5675,-29.576,1.639e-17,1.229e-17,5.114e-18,0.001,45.76,1,26.173337172473364,-8.135829538801547,24395.475592844607
4190,TopS094119,6.6112,-29.5319,1.236e-17,9.743e-18,4.241e-18,-0.0,43.87,1,26.664711058961572,-8.182526885108835,25965.112353630535
4191,TopS094130,6.6127,-29.5371,2.056e-17,1.53e-17,6.321e-18,-0.0,43.67,1,24.64082407156411,-7.990188313328463,25855.92789246674
4192,TopS094134,6.6098,-29.5334,1.182e-17,9.108e-18,3.93e-18,0.0,43.77,1,26.3249348392702,-8.150236508606929,27872.134863077586
4193,TopS094137,6.6078,-29.534,1.612e-17,1.225e-17,5.296e-18,0.0,43.85,1,25.383970957833004,-8.060812716577278,26639.471054541555
4194,TopS094139,6.5586,-29.5873,1.134e-17,8.655e-18,3.763e-18,-0.0,45.9,1,28.116300649551498,-8.320477605877262,23503.235974395542
4195,TopS094158,6.5835,-29.5374,1.188e-17,8.994e-18,3.807e-18,-0.0,44.66,1,26.416739319965124,-8.158961078115924,27767.898892351917
4196,TopS094172,6.6041,-29.5744,8.1e-18,6.392e-18,2.784e-18,0.001,44.45,1,26.083213773314206,-8.12726472960706,34162.469112787374
4197,TopS094177,6.6131,-29.574,1.44e-17,1.102e-17,4.833e-18,0.0,44.24,1,25.87532023911187,-8.107507724547073,26616.76930527985
4198,TopS094178,6.5468,-29.5524,1.07e-17,8.204e-18,3.648e-18,-0.001,45.78,1,26.54014598540146,-8.170688937391667,28684.197589673757
4199,TopS094179,6.5487,-29.5531,1.046e-17,8.101e-18,3.534e-18,0.0,45.74,1,25.271059216013345,-8.050082234443613,33165.73044592809
4201,TopS094194,6.6474,-29.5546,1.491e-17,1.139e-17,4.778e-18,0.0,43.24,1,24.883657267998906,-8.013265782808709,29181.341064619304
4202,TopS094196,6.5113,-29.5706,2.008e-17,1.507e-17,6.357e-18,0.001,46.75,1,24.117803130803924,-7.940483413112468,27586.821658270484
4203,TopS094199,6.6529,-29.5506,9.827e-18,7.499e-18,3.206e-18,-0.001,43.11,1,27.07774798927614,-8.22177953793181,28288.411066856097
4204,TopS094216,6.6748,-29.5295,1.343e-17,1.054e-17,4.719e-18,-0.0,42.54,1,24.169103961712306,-7.945358748844901,32801.999687616786
4205,TopS094228,6.4952,-29.6055,1.672e-17,1.272e-17,5.226e-18,0.001,47.18,1,24.066719618745037,-7.935628730112818,30195.489842418112
4206,TopS094229,6.4929,-29.6091,1.073e-17,8.303e-18,3.48e-18,0.001,47.16,1,25.87532023911187,-8.107507724547073,30663.986762599077
4208,TopS094244,6.6176,-29.5173,7.398e-18,5.715e-18,2.546e-18,-0.0,43.98,1,27.84073506891271,-8.294289438977662,29808.98325985541
4209,TopS094251,6.5934,-29.5902,7.455e-18,5.829e-18,2.67e-18,-0.001,44.85,1,28.326581489560613,-8.340461486742141,27988.023440441615
4210,TopS094252,6.5682,-29.5338,1.507e-17,1.136e-17,4.814e-18,-0.001,44.97,1,24.938271604938272,-8.018456015085047,29045.7654995332
4211,TopS094254,6.6123,-29.5842,1.494e-17,1.141e-17,4.891e-18,-0.0,44.43,1,25.271059216013345,-8.050082234443613,27945.768724499892
4212,TopS094260,6.515,-29.5524,1.266e-17,9.814e-18,4.215e-18,0.001,46.05,1,25.412356723511323,-8.063510336386813,29670.290943780532
4213,TopS094265,6.6765,-29.552,1.716e-17,1.301e-17,5.441e-18,-0.001,43.15,1,25.04822265086801,-8.028905129720187,26816.91323506912
4214,TopS094267,6.4726,-29.5762,9.957e-18,7.584e-18,3.225e-18,-0.0,46.93,1,26.822071407494835,-8.197481507022122,28927.44551909144
4215,TopS094271,6.5649,-29.5824,1.944e-17,1.489e-17,6.198e-18,0.0,45.76,1,24.09223429631593,-7.938053498231779,27830.813562653657
4216,TopS094276,6.5944,-29.5393,1.099e-17,8.481e-18,3.657e-18,0.001,44.28,1,25.728842343617323,-8.093587308341895,30830.659456421505
4217,TopS094326,6.6141,-29.5724,9.46e-18,7.409e-18,3.249e-18,-0.0,44.13,1,25.355648535564853,-8.058121116560905,34360.5134062868
4218,TopS094328,6.5374,-29.5551,1.807e-17,1.363e-17,5.782e-18,0.0,46.0,1,25.787234042553187,-8.099136519363602,24164.83379389133
4219,TopS094336,6.6304,-29.5626,8.322e-18,6.619e-18,2.996e-18,-0.001,43.66,1,27.17488789237668,-8.231011155280795,29791.902076615566
4220,TopS094410,6.6366,-29.5161,1.264e-17,9.771e-18,4.395e-18,0.0,43.55,1,25.242988058872534,-8.047414513218907,30291.67138176802
4221,TopS094446,6.6718,-29.5536,6.786e-18,5.386e-18,2.486e-18,0.0,43.19,1,27.73878547451938,-8.284600736248061,31050.346956002915
4226,TopS130479,-38.1737,33.3831,4.703e-15,3.606e-15,1.526e-15,0.002,4.99,1,27.671232876712324,-8.278180926118756,1208.9175316704648
4228,TopS130588,-37.9177,33.018,4.454e-15,3.427e-15,1.518e-15,0.001,4.32,1,27.33834586466165,-8.246545260263522,1286.0869091702332
4231,TopS130734,-37.1436,32.9964,9.159e-15,6.884e-15,2.784e-15,0.001,4.39,1,25.84589138470287,-8.104710975587569,1068.375896460946
4232,TopS130751,-38.4819,33.1194,6.336e-15,4.847e-15,2.071e-15,0.001,6.09,1,24.42891695780704,-7.970049880765809,1486.7520628698205
4233,TopS130756,-38.4821,33.118,5.036e-15,3.892e-15,1.692e-15,0.001,4.52,1,26.54014598540146,-8.170688937391667,1316.9494810932267
4234,TopS130757,-38.4819,33.1231,6.055e-15,4.577e-15,1.948e-15,0.001,8.53,1,25.271059216013345,-8.050082234443613,1395.3026741206843
4235,TopS130766,-37.1352,32.8418,8.634e-15,6.654e-15,2.832e-15,0.0,4.4,1,24.481551306221384,-7.975051946327595,1261.6318044220156
4236,TopS130772,-36.9764,32.653,6.319e-15,4.929e-15,2.166e-15,0.001,4.22,1,25.412356723511323,-8.063510336386813,1323.931217620619
4237,TopS130773,-36.9572,32.6389,3.486e-15,2.721e-15,1.217e-15,0.001,4.16,1,25.699745547073793,-8.090822116250926,1726.7309404333735
4238,TopS130785,-36.4402,32.1617,9.084e-15,7.02e-15,2.993e-15,0.001,3.92,1,23.76470588235294,-7.906927082699982,1328.5194058450286
4239,TopS130794,-36.1673,31.7635,5.695e-15,4.476e-15,1.974e-15,0.002,3.74,1,26.203516863649465,-8.13869764296632,1274.1076977572443
4240,TopS130803,-41.2977,35.0484,7.669e-15,5.909e-15,2.505e-15,0.001,6.55,1,24.775143090760427,-8.002953219904784,1296.481712029459
4241,TopS130806,-41.3483,35.2074,8.919e-15,6.722e-15,2.865e-15,0.001,6.59,1,24.69437652811736,-7.995277630604042,1226.3429270726833
4243,TopS130824,-41.3509,35.7588,5.009e-15,3.764e-15,1.571e-15,0.001,6.83,1,24.965668772315297,-8.021059684201424,1590.909043264034
