,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
3694,TopS061921,2.832,-9.5499,6.711e-14,5.277e-14,2.28e-14,-0.0,14.52,1,43.26511185149929,-4.3484831041405485,29145.056451053348
3695,TopS061939,2.8486,-9.5508,6.434e-14,5.904e-14,3.562e-14,-0.0,15.04,1,43.513642891335564,-4.363247613575211,27089.62659943225
3698,TopS062046,2.847,-9.5436,6.647e-14,5.382e-14,2.548e-14,-0.001,13.81,1,42.53626579316799,-4.305184470248627,30334.43554787921
3702,TopS062295,3.0322,-9.5731,5.472e-14,4.156e-14,1.733e-14,0.0,15.57,1,43.100995732574674,-4.338733440726919,33212.03677937517
3703,TopS062336,2.8466,-9.5193,3.746e-14,3.899e-14,3.016e-14,-0.0,17.92,1,45.42728635682159,-4.476931630748126,29245.400086733174
3704,TopS062502,2.7805,-9.5672,2.74e-14,2.371e-14,1.3e-14,0.0,12.19,1,48.531767218366255,-4.661359849453534,30328.735129428038
3706,TopS062685,2.906,-9.5465,5.863e-14,4.425e-14,1.82e-14,0.0,15.01,1,44.104803493449786,-4.398366753192807,30051.073166379963
3708,TopS062811,2.9419,-9.5298,4.597e-14,4.592e-14,3.125e-14,-0.001,11.06,1,45.51827741612418,-4.482337146109218,26781.22802511541
3709,TopS062979,3.053,-9.5705,7.016e-14,5.439e-14,2.354e-14,-0.0,14.8,1,42.93811998110534,-4.329057463952224,29357.004446446274
3710,TopS063045,2.764,-9.6316,4.869e-14,4.694e-14,3.127e-14,0.001,13.64,1,45.79345088161209,-4.498684404906516,25994.786504326992
3711,TopS063062,2.8258,-9.3755,5.424e-14,4.31e-14,2.003e-14,0.0,15.94,1,45.156482861400896,-4.4608439792189145,28336.05424980622
3712,TopS063435,2.1782,-8.9256,4.143e-14,4.089e-14,2.87e-14,-0.0,16.84,1,47.71653543307086,-4.612929289659633,24418.93955764969
3713,TopS063446,2.1652,-8.8795,8.513e-14,7.012e-14,3.525e-14,0.0,16.77,1,41.374601729631316,-4.236173371927488,28773.47798862752
3714,TopS063521,2.1258,-8.8555,6.17e-14,4.907e-14,2.149e-14,0.001,14.19,1,44.800394282897976,-4.439689787853742,27211.16132342441
3715,TopS063534,2.1566,-8.8521,6.408e-14,6.021e-14,3.896e-14,0.0,14.81,1,44.62444771723122,-4.429237311855191,24862.62791166463
3716,TopS063579,2.1495,-8.8429,2.899e-14,2.293e-14,1.041e-14,-0.0,13.88,1,48.12069878242456,-4.636939463956609,31719.639341225637
3720,TopS063725,2.1563,-8.8742,4.426e-14,3.462e-14,1.532e-14,0.001,16.24,1,46.73521850899743,-4.554632092684071,28380.524794302393
3727,TopS063911,2.1239,-8.7874,3.708e-14,3.255e-14,1.782e-14,0.0,12.49,1,46.44864588656106,-4.537607642979658,29848.374294376074
3729,TopS063917,2.1252,-8.7829,6.428e-14,5.515e-14,2.96e-14,-0.0,12.53,1,43.7650457390467,-4.378182728800164,27550.90550499812
3737,TopS063964,2.1334,-8.907,6.453e-14,5.695e-14,3.215e-14,0.001,16.05,1,44.44987775061125,-4.418866615619955,25871.393882129065
3739,TopS063976,2.1702,-8.8352,2.972e-14,2.451e-14,1.204e-14,-0.0,14.54,1,49.59083469721767,-4.724275981755348,27745.359314933903
3744,TopS064023,2.1674,-8.9715,5.792e-14,5.283e-14,3.057e-14,0.0,17.23,1,44.01937046004842,-4.3932914240567875,27663.93672803076
3745,TopS064024,2.1276,-8.7378,8.21e-14,6.222e-14,2.575e-14,0.001,12.39,1,43.01940369143398,-4.333886293819198,27295.550001567884
3757,TopS064162,2.1711,-8.8356,3.246e-14,2.924e-14,1.687e-14,-0.0,14.52,1,46.92823954568921,-4.566098913565686,30476.2732693176
3760,TopS064203,2.1836,-8.9347,6.779e-14,5.304e-14,2.38e-14,-0.0,16.85,1,42.93811998110534,-4.329057463952224,29728.261348840126
3762,TopS064238,2.1514,-8.9508,7.665e-14,6.648e-14,3.49e-14,0.0,16.99,1,44.97773379515091,-4.450225014775586,23096.27740987544
3764,TopS064571,1.5817,-10.1267,4.002e-14,3.952e-14,2.751e-14,0.001,12.26,1,47.12286158631415,-4.577660845455133,25867.896183782897
3765,TopS064587,1.5405,-10.126,6.579e-14,5.171e-14,2.193e-14,-0.0,14.6,1,43.43048256091734,-4.358307299142622,29111.13119772043
3766,TopS064698,1.5874,-10.121,2.763e-14,2.537e-14,1.604e-14,0.0,12.75,1,48.949919224555735,-4.686201049347821,28493.069782163195
3767,TopS064720,1.5613,-10.1222,6.417e-14,5.696e-14,3.249e-14,0.0,15.24,1,44.276668290306866,-4.4085767431254705,26177.407769536665
3769,TopS064791,1.587,-10.1337,6.827e-14,5.24e-14,2.218e-14,-0.001,12.2,1,44.800394282897976,-4.439689787853742,26332.340519439524
3774,TopS064941,1.5283,-10.1093,3.625e-14,3.569e-14,2.538e-14,0.0,15.45,1,46.165566277298126,-4.520790703073574,29062.393214485157
3783,TopS065007,1.5194,-10.0906,7.34e-14,5.771e-14,2.585e-14,-0.0,15.26,1,43.513642891335564,-4.363247613575211,27400.0058824431
3784,TopS065013,1.6162,-10.1631,8.884e-14,7.092e-14,3.216e-14,0.0,12.37,1,40.489977728285076,-4.183620421508859,30395.229422740234
3788,TopS065038,1.5974,-10.1108,7.133e-14,5.654e-14,2.565e-14,0.0,13.27,1,43.26511185149929,-4.3484831041405485,28156.6216978011
3792,TopS065383,2.534,-9.6805,3.769e-14,2.997e-14,1.387e-14,-0.0,15.77,1,46.165566277298126,-4.520790703073574,31714.74888166911
3793,TopS065514,2.5137,-9.6536,9.203e-14,6.977e-14,2.858e-14,0.0,16.01,1,41.52581087254454,-4.245156269269487,28548.77671211199
3795,TopS065536,2.5256,-9.6566,8.777e-14,7.191e-14,3.344e-14,-0.0,16.53,1,40.92751013057181,-4.209612954617757,29295.362634225516
3797,TopS065592,2.4915,-9.7094,6.171e-14,5.309e-14,2.861e-14,0.001,13.11,1,43.59712230215827,-4.368206883650707,28404.699262583043
3799,TopS065618,2.4984,-9.6812,7.117e-14,5.437e-14,2.224e-14,-0.0,13.61,1,42.53626579316799,-4.305184470248627,30180.615909542215
3803,TopS065735,2.4965,-9.6879,6.113e-14,4.586e-14,1.891e-14,0.0,13.52,1,43.59712230215827,-4.368206883650707,30561.842479921983
3804,TopS065823,2.4722,-9.6952,5.673e-14,4.745e-14,2.527e-14,-0.0,13.24,1,45.51827741612418,-4.482337146109218,26345.916955834895
3810,TopS065845,2.4857,-9.6454,7.322e-14,5.798e-14,2.627e-14,0.0,14.98,1,42.93811998110534,-4.329057463952224,28433.62049130296
3816,TopS065894,2.5882,-9.6693,2.582e-14,2.038e-14,9.16e-15,0.001,16.25,1,47.12286158631415,-4.577660845455133,36021.972259371054
3818,TopS065938,2.4404,-9.7497,4.099e-14,3.586e-14,1.983e-14,0.001,12.91,1,45.42728635682159,-4.476931630748126,30495.028390224295
3826,TopS066027,2.5321,-9.6217,6.781e-14,5.198e-14,2.234e-14,-0.001,16.29,1,43.934267762203966,-4.38823571919969,28052.011148014666
3835,TopS066222,3.6373,-9.6563,9.438e-14,7.7e-14,3.572e-14,-0.0,17.32,1,41.45006839945281,-4.24065662826165,27316.579872297527
3836,TopS066394,3.6037,-9.644,1.009e-13,8.341e-14,4.034e-14,0.0,19.53,1,41.67812929848693,-4.2542050659042285,25839.75588515962
3837,TopS066463,3.6317,-9.6361,8.455e-14,6.592e-14,2.918e-14,-0.0,17.95,1,42.14186369958275,-4.281754183892339,28158.810730741057
3838,TopS066561,3.6199,-9.6489,8.882e-14,7.28e-14,3.651e-14,-0.0,18.59,1,42.61603375527426,-4.309923253902683,25940.1619644502
3840,TopS066600,3.6201,-9.6447,6.415e-14,5.047e-14,2.33e-14,-0.001,18.77,1,45.066931085770946,-4.455523967533251,26346.405018316666
3841,TopS066653,3.6286,-9.6381,4.132e-14,3.379e-14,1.56e-14,0.001,17.69,1,45.60963371801304,-4.48776435947477,31025.85256385752
3842,TopS066654,3.6314,-9.6392,5.381e-14,4.338e-14,2.1e-14,0.0,17.6,1,46.07197161682716,-4.51523051530601,26530.166068675382
3844,TopS066754,3.5974,-9.6494,3.322e-14,3.217e-14,2.298e-14,0.0,19.45,1,45.70135746606335,-4.493213401752803,31598.594715932402
3845,TopS066812,3.5939,-9.6523,4.515e-14,4.013e-14,2.306e-14,-0.001,19.68,1,46.543778801843324,-4.543259214011419,26707.658418693336
3846,TopS066828,3.6046,-9.6488,6.583e-14,5.214e-14,2.307e-14,-0.0,19.37,1,43.26511185149929,-4.3484831041405485,29320.60548878768
3847,TopS066842,3.5858,-9.6507,8.322e-14,6.431e-14,2.807e-14,-0.001,19.7,1,44.104803493449786,-4.398366753192807,24927.422150736867
3848,TopS066869,3.5927,-9.6581,7.58e-14,6.079e-14,2.727e-14,-0.0,19.44,1,43.347639484978544,-4.353385831880019,27001.69406876608
3849,TopS066910,3.6784,-9.6316,6.182e-14,4.827e-14,2.126e-14,0.001,17.01,1,45.066931085770946,-4.455523967533251,26940.11013350204
3851,TopS066938,3.581,-9.6547,4.973e-14,4.074e-14,2.008e-14,-0.0,19.6,1,44.97773379515091,-4.450225014775586,29503.7337557468
3852,TopS066941,3.5678,-9.6507,7.367e-14,5.929e-14,2.857e-14,0.001,19.61,1,43.347639484978544,-4.353385831880019,27341.123643737155
3853,TopS066947,3.6254,-9.6417,5.847e-14,4.412e-14,1.836e-14,-0.0,15.05,1,42.857142857142854,-4.324246847493517,32776.21685667931
3870,TopS067088,3.5367,-9.6557,4.807e-14,3.654e-14,1.52e-14,0.0,19.51,1,44.44987775061125,-4.418866615619955,32298.505004611612
3873,TopS067104,3.7164,-9.672,6.518e-14,6.141e-14,3.732e-14,0.0,16.58,1,43.347639484978544,-4.353385831880019,26865.042711422902
3881,TopS067164,3.6813,-9.6551,5.06e-14,4.308e-14,2.227e-14,-0.0,16.74,1,44.19056878949927,-4.403461821090658,30278.28288060773
3894,TopS067396,2.3435,-9.4959,7.368e-14,6.622e-14,3.948e-14,0.0,20.32,1,42.61603375527426,-4.309923253902683,27198.426822502322
3895,TopS067470,2.3411,-9.5038,2.555e-14,2.062e-14,9.673e-15,0.0,17.68,1,49.26829268292683,-4.705114694633185,30924.189236155307
3896,TopS067474,2.3376,-9.4451,1.073e-13,8.363e-14,3.66e-14,-0.0,21.67,1,40.13245033112583,-4.162380754093531,28683.264290238327
3897,TopS067655,2.3411,-9.487,6.748e-14,6.121e-14,3.785e-14,-0.0,21.33,1,43.59712230215827,-4.368206883650707,26453.635697432794
3898,TopS067675,2.3275,-9.3926,2.611e-14,2.321e-14,1.326e-14,0.0,21.61,1,47.91776489193464,-4.624883749134327,31968.374573498815
3899,TopS067718,2.3422,-9.5042,6.478e-14,6.054e-14,3.925e-14,-0.001,17.77,1,44.88888888888889,-4.444946996152272,24350.3548040822
3900,TopS067803,2.3378,-9.5209,8.086e-14,6.767e-14,3.268e-14,0.0,17.82,1,42.696101456082665,-4.314679844165116,26758.51387068977
3907,TopS067940,2.3424,-9.5015,4.16e-14,3.19e-14,1.374e-14,0.0,19.12,1,47.02534919813761,-4.571867916828682,28984.826165081668
3933,TopS068246,2.2954,-9.5006,6.99e-14,5.755e-14,2.789e-14,-0.0,19.74,1,43.7650457390467,-4.378182728800164,26970.31206811529
3935,TopS086056,2.4148,-26.3196,5.585e-14,4.249e-14,1.825e-14,0.001,92.89,1,44.01937046004842,-4.3932914240567875,30846.857160636027
3936,TopS086134,2.4383,-26.2872,5.049e-14,4.312e-14,2.29e-14,0.0,90.71,1,45.8859162039374,-4.5041775019649375,26950.813139743972
3937,TopS086243,2.4119,-26.3111,3.968e-14,3.586e-14,2.057e-14,-0.0,91.99,1,45.70135746606335,-4.493213401752803,29928.720916750826
3938,TopS086307,2.4164,-26.3099,4.211e-14,3.266e-14,1.421e-14,0.0,91.19,1,45.156482861400896,-4.4608439792189145,32551.418614811802
3939,TopS086374,2.5045,-26.2506,5.17e-14,3.947e-14,1.618e-14,0.0,90.31,1,46.07197161682716,-4.51523051530601,27813.21411517599
3940,TopS086553,2.4431,-26.2763,3.795e-14,3.51e-14,2.126e-14,-0.0,90.62,1,47.71653543307086,-4.612929289659633,26356.139462689138
3941,TopS086656,2.4118,-26.3109,2.518e-14,2.58e-14,1.938e-14,-0.0,92.54,1,47.71653543307086,-4.612929289659633,30741.531680054093
3944,TopS086832,2.412,-26.3134,4.388e-14,3.355e-14,1.376e-14,0.0,92.99,1,45.33665835411471,-4.471547683528126,31723.412324412962
3947,TopS087070,2.3646,-26.311,2.893e-14,2.953e-14,2.163e-14,-0.001,93.85,1,47.41784037558685,-4.5951846811905455,29327.5602670649
3949,TopS087222,6.7911,-30.6645,4.668e-14,3.954e-14,1.967e-14,-0.001,43.65,1,46.25954198473282,-4.526373527737901,27434.364446641415
3950,TopS087266,6.7483,-30.6311,4.855e-14,3.812e-14,1.775e-14,-0.001,46.4,1,46.83153013910355,-4.560353687750451,26868.703455854
3952,TopS087317,6.7637,-30.6924,5.075e-14,4.645e-14,2.849e-14,0.0,46.46,1,45.51827741612418,-4.482337146109218,26628.001195664976
3959,TopS087480,6.8955,-30.7729,5.865e-14,4.562e-14,1.933e-14,0.0,43.42,1,44.44987775061125,-4.418866615619955,28906.070111317887
3960,TopS087563,6.7791,-30.3361,5.627e-14,4.394e-14,1.932e-14,0.0,48.25,1,42.37762237762237,-4.2957599242960836,33938.29431370417
3961,TopS087651,6.6681,-30.9125,4.661e-14,3.662e-14,1.665e-14,0.001,41.26,1,46.25954198473282,-4.526373527737901,28507.167409343918
3963,TopS088010,6.7918,-30.6728,7.423e-14,6.098e-14,2.94e-14,0.001,44.88,1,42.696101456082665,-4.314679844165116,28188.13663095368
3964,TopS088099,6.6156,-30.5295,5.123e-14,3.971e-14,1.726e-14,-0.0,48.87,1,44.71224790949336,-4.434453267044827,30431.504431105062
3966,TopS088266,6.7147,-30.7396,1.007e-13,7.846e-14,3.451e-14,0.001,46.82,1,40.20344980097302,-4.166598627012364,29469.755630139567
3967,TopS088321,6.9556,-30.4851,4.647e-14,3.7e-14,1.659e-14,-0.0,41.48,1,43.18289786223278,-4.343599009095573,35002.545870720984
3968,TopS088584,5.5687,-32.2516,5.033e-14,3.768e-14,1.581e-14,-0.0,40.67,1,42.77647058823529,-4.319454341590889,35662.95964521697
3970,TopS088793,5.5575,-32.2276,7.151e-14,5.624e-14,2.522e-14,0.0,41.91,1,42.696101456082665,-4.314679844165116,29351.981289890133
3974,TopS088892,5.5554,-32.2472,3.702e-14,3.25e-14,1.763e-14,0.0,42.04,1,46.44864588656106,-4.537607642979658,29871.325758201332
3976,TopS088926,5.5551,-32.2449,5.516e-14,4.359e-14,2.048e-14,0.0,42.07,1,44.104803493449786,-4.398366753192807,30277.721426943175
3981,TopS089035,5.5798,-32.2735,2.188e-14,1.647e-14,6.811e-15,-0.0,40.85,1,49.26829268292683,-4.705114694633185,34601.57385035407
3985,TopS089124,5.5217,-32.2233,4.913e-14,4.145e-14,2.067e-14,0.001,42.73,1,45.60963371801304,-4.48776435947477,28012.737576622785
4008,TopS089312,5.6417,-32.2714,7.098e-14,5.453e-14,2.236e-14,0.001,39.27,1,40.92751013057181,-4.209612954617757,33641.53269386024
4015,TopS089405,5.6106,-32.3053,6.026e-14,4.568e-14,1.901e-14,-0.001,40.44,1,42.93811998110534,-4.329057463952224,32033.782344051866
4016,TopS089420,5.6642,-32.2996,5.107e-14,3.801e-14,1.568e-14,0.0,39.6,1,43.01940369143398,-4.333886293819198,34922.70845000066
4019,TopS089645,6.3144,-30.9569,2.831e-14,2.73e-14,1.888e-14,0.001,46.13,1,47.220779220779214,-4.58347784859016,30915.747541502285
4020,TopS089747,6.4012,-30.9079,5.793e-14,4.694e-14,2.147e-14,0.0,45.75,1,43.7650457390467,-4.378182728800164,29863.251581099896
4021,TopS089797,6.3622,-30.9338,5.795e-14,5.254e-14,3.061e-14,0.0,46.44,1,44.36310395314788,-4.413711635573304,27095.623433418084
4022,TopS089804,6.3662,-30.8965,6.035e-14,5.159e-14,2.678e-14,-0.0,45.72,1,42.93811998110534,-4.329057463952224,30143.140933727427
4023,TopS089833,6.3561,-30.8728,5.878e-14,4.502e-14,1.961e-14,-0.0,45.35,1,43.849493487698986,-4.3831995250222135,30317.78662960121
4024,TopS089914,6.3531,-30.897,3.608e-14,3.38e-14,2.152e-14,-0.0,46.01,1,46.07197161682716,-4.51523051530601,30055.668513282166
4025,TopS089964,6.3799,-30.8958,2.303e-14,1.771e-14,7.579e-15,0.0,45.61,1,47.220779220779214,-4.58347784859016,38384.13827332872
4028,TopS090101,6.3698,-30.9291,3.285e-14,2.504e-14,1.082e-14,-0.0,46.29,1,45.42728635682159,-4.476931630748126,36493.62645610959
4030,TopS090139,6.3669,-30.9487,7.07e-14,5.821e-14,2.932e-14,-0.0,46.13,1,42.53626579316799,-4.305184470248627,29168.155407608338
4035,TopS090340,6.4287,-30.807,4.654e-14,4.356e-14,2.822e-14,0.0,45.7,1,45.60963371801304,-4.48776435947477,27325.86287919311
4036,TopS090343,6.2958,-30.9855,5.154e-14,4.164e-14,1.931e-14,-0.0,46.12,1,45.60963371801304,-4.48776435947477,27948.754561785754
4040,TopS090356,6.4469,-30.8398,6.545e-14,4.98e-14,2.174e-14,-0.0,45.46,1,43.18289786223278,-4.343599009095573,30170.73039869583
4044,TopS090370,6.4782,-30.8859,5.683e-14,4.65e-14,2.267e-14,0.0,45.7,1,43.100995732574674,-4.338733440726919,31398.34833172534
4054,TopS090810,6.8156,-30.887,4.911e-14,3.771e-14,1.622e-14,-0.0,45.9,1,45.60963371801304,-4.48776435947477,29369.026698123856
4055,TopS090814,6.8251,-30.8332,5.493e-14,4.24e-14,1.812e-14,0.001,48.16,1,43.26511185149929,-4.3484831041405485,32514.38318550187
4060,TopS091046,6.8168,-30.8547,7.15e-14,6.279e-14,3.481e-14,0.0,47.04,1,43.100995732574674,-4.338733440726919,27020.167574016446
4063,TopS091183,6.8054,-30.8501,4.756e-14,4.561e-14,3.018e-14,0.0,41.9,1,44.97773379515091,-4.450225014775586,27884.15296483594
4064,TopS091192,6.7721,-30.8401,2.577e-14,2.258e-14,1.239e-14,-0.0,46.13,1,49.16170903190913,-4.698782868547927,29767.790252463863
4069,TopS091259,6.7324,-30.8531,5.234e-14,4.236e-14,2.006e-14,-0.0,45.61,1,44.276668290306866,-4.4085767431254705,30355.23872794952
4085,TopS091435,6.8775,-30.8553,4.476e-14,3.575e-14,1.673e-14,-0.0,47.47,1,46.07197161682716,-4.51523051530601,29224.475081552526
4089,TopS091480,6.8398,-30.739,2.994e-14,2.271e-14,9.363e-15,-0.0,48.52,1,46.92823954568921,-4.566098913565686,34581.35260250863
4091,TopS091501,6.8454,-30.9264,6.616e-14,5.223e-14,2.415e-14,0.001,46.22,1,44.36310395314788,-4.413711635573304,27175.914612274908
4092,TopS091517,6.8824,-30.8661,3.081e-14,2.764e-14,1.674e-14,0.001,47.38,1,47.71653543307086,-4.612929289659633,29700.67611369838
4095,TopS091527,6.7056,-30.8832,5.843e-14,4.738e-14,2.254e-14,-0.0,45.34,1,44.276668290306866,-4.4085767431254705,28702.12822184098
4099,TopS091695,5.0824,-29.792,7.018e-14,5.709e-14,2.724e-14,-0.001,44.63,1,42.61603375527426,-4.309923253902683,29292.629025913644
4100,TopS091735,5.0794,-29.7902,6.714e-14,5.321e-14,2.447e-14,0.0,44.43,1,44.276668290306866,-4.4085767431254705,27084.1368158539
4101,TopS091783,5.0791,-29.796,6.253e-14,5.106e-14,2.49e-14,0.001,42.23,1,43.43048256091734,-4.358307299142622,29295.839334963188
4102,TopS091794,5.0842,-29.8007,5.263e-14,4.802e-14,2.868e-14,0.0,44.72,1,44.01937046004842,-4.3932914240567875,29016.378660985803
4103,TopS091900,5.0872,-29.7851,6.818e-14,5.414e-14,2.461e-14,0.0,44.52,1,43.59712230215827,-4.368206883650707,28127.907970209548
4104,TopS091916,5.1001,-29.7851,8.446e-14,7.076e-14,3.536e-14,-0.0,44.32,1,42.2987436016752,-4.291073964617027,26888.656652600235
4106,TopS091931,5.0779,-29.7921,5.693e-14,4.554e-14,2.039e-14,0.0,43.38,1,43.680922633349354,-4.373185218676037,30493.752953646832
4107,TopS092027,5.0685,-29.8017,2.464e-14,2.164e-14,1.218e-14,0.0,41.96,1,48.01901743264659,-4.630898869392988,32879.25262578906
4109,TopS092087,5.0911,-29.8007,7.881e-14,6.67e-14,3.443e-14,0.001,43.59,1,44.104803493449786,-4.398366753192807,24476.74742770398
4112,TopS092231,5.1077,-29.7952,2.646e-14,2.159e-14,1.005e-14,-0.0,43.85,1,47.61655316919853,-4.606989632869824,33835.98801041841
4117,TopS092293,5.0018,-29.8796,2.42e-14,2.229e-14,1.345e-14,0.001,41.29,1,49.48285247686445,-4.717861070715538,29309.906323286734
4118,TopS092297,5.0569,-29.7907,5.419e-14,4.121e-14,1.727e-14,-0.0,42.8,1,43.680922633349354,-4.373185218676037,32055.760406379875
4122,TopS092602,6.8997,-30.3989,2.123e-14,2.082e-14,1.456e-14,0.0,44.91,1,49.59083469721767,-4.724275981755348,30103.82263373983
4123,TopS092725,6.8917,-30.4225,7.4e-14,6.189e-14,3.151e-14,0.001,46.44,1,43.26511185149929,-4.3484831041405485,26912.13833992482
4124,TopS092726,6.8765,-30.3873,7.352e-14,5.926e-14,2.824e-14,0.001,45.61,1,42.53626579316799,-4.305184470248627,28908.592102257346
4125,TopS092761,6.8778,-30.3807,6.38e-14,5.263e-14,2.547e-14,0.0,43.88,1,42.37762237762237,-4.2957599242960836,31010.11328889446
4128,TopS092809,6.8747,-30.4138,3.579e-14,2.809e-14,1.197e-14,0.0,46.44,1,45.42728635682159,-4.476931630748126,34455.48083834626
4131,TopS092937,6.8865,-30.4034,4.344e-14,4.239e-14,2.866e-14,-0.0,45.98,1,45.156482861400896,-4.4608439792189145,28572.372413799414
4134,TopS093012,6.8769,-30.4124,4.578e-14,4.156e-14,2.494e-14,0.0,46.32,1,45.156482861400896,-4.4608439792189145,28856.273192460554
4140,TopS093158,6.8833,-30.3375,4.1e-14,4.219e-14,3.193e-14,0.001,43.86,1,44.62444771723122,-4.429237311855191,29701.376798904883
4154,TopS093222,6.872,-30.3306,7.565e-14,6.282e-14,3.003e-14,-0.0,43.98,1,44.01937046004842,-4.3932914240567875,25369.115279828322
4176,TopS093457,6.8416,-30.493,5.329e-14,4.19e-14,1.844e-14,0.0,46.78,1,44.19056878949927,-4.403461821090658,30701.67555993405
4178,TopS093495,6.8401,-30.3587,5.104e-14,4.101e-14,1.875e-14,0.0,44.89,1,44.276668290306866,-4.4085767431254705,30850.822268328047
4180,TopS093629,6.59,-29.5676,5.088e-14,3.945e-14,1.736e-14,-0.0,44.51,1,44.01937046004842,-4.3932914240567875,32013.325043047997
4181,TopS093779,6.6067,-29.5467,7.21e-14,5.8e-14,2.676e-14,0.0,43.17,1,43.43048256091734,-4.358307299142622,27487.317166749915
4183,TopS093915,6.5982,-29.5489,4.961e-14,4e-14,1.873e-14,-0.0,43.76,1,44.276668290306866,-4.4085767431254705,31237.885792838508
4189,TopS094045,6.5644,-29.5805,3.488e-14,3.054e-14,1.689e-14,0.0,46.1,1,46.92823954568921,-4.566098913565686,29820.57593368554
4200,TopS094190,6.5237,-29.5635,5.939e-14,4.753e-14,2.139e-14,-0.0,46.41,1,43.680922633349354,-4.373185218676037,29848.56683468332
4207,TopS094233,6.5034,-29.6089,5.534e-14,4.629e-14,2.403e-14,0.001,46.82,1,45.51827741612418,-4.482337146109218,26673.980942744365
4222,TopS130128,-39.2728,34.0082,1.652e-11,1.448e-11,7.893e-12,0.0,6.74,1,48.428343100692594,-4.655215722095557,1235.9697965874227
4223,TopS130231,-38.6537,33.415,2.201e-11,1.686e-11,7.108e-12,0.001,5.97,1,44.44987775061125,-4.418866615619955,1503.6193536512344
4224,TopS130237,-39.3026,34.1069,2.149e-11,1.625e-11,6.775e-12,0.0,6.72,1,44.536991670749636,-4.424041801369876,1522.4828760576102
4225,TopS130362,-39.1812,33.0354,1.033e-11,1.003e-11,6.86e-12,0.001,5.47,1,48.428343100692594,-4.655215722095557,1485.0520391077148
4227,TopS130542,-37.6995,32.938,2.869e-11,2.322e-11,1.071e-11,0.001,3.77,1,43.100995732574674,-4.338733440726919,1405.083623192412
4229,TopS130597,-38.2664,33.0751,2.083e-11,1.887e-11,1.12e-11,0.0,4.63,1,45.70135746606335,-4.493213401752803,1304.6900461474145
4230,TopS130716,-39.6508,33.4755,1.926e-11,1.94e-11,1.388e-11,0.001,5.92,1,46.353901070882195,-4.531979127821563,1230.579202890771
4242,TopS130823,-41.2717,35.6674,3.25e-11,2.547e-11,1.123e-11,0.0,6.75,1,44.01937046004842,-4.3932914240567875,1259.9108485997729
4247,TopS130926,-35.9817,30.2538,1.477e-11,1.127e-11,4.998e-12,-0.0,3.52,1,45.97875569044005,-4.509692827033713,1656.5007179992792
